,2020-03-31,2019-03-31,2018-03-31,2017-03-31
RANEHOLDIN.bo,NaN,NaN,NaN,NaN
ROLCOEN.bo,4930235,14314996,1972672,-17036072
SNL.bo,41661000,81436000,82202000,66160000
JAIPAN.bo,1799000,1890858,32824205,372032
MANCREDIT.bo,,75467101,94130859,46494223
TRF.bo,-1325090000,-1088975000,-1669527000,-546316000
WPIL.bo,538383000,1573252000,356654000,-18930000
KENNAMET.bo,,,,
HINDHARD.bo,319000,3914000,9149000,-7824000
TRITONV.bo,52747000,34515000,65370000,86815000
SUDAI.bo,NaN,NaN,NaN,NaN
PRAKASH.bo,1181900000,5392200000,3862500000,810000000
HARME.bo,NaN,NaN,NaN,NaN
ARSHIYA.bo,NaN,NaN,NaN,NaN
GRINDWELL.bo,1838933000,1687219000,1508865000,1208896000
LAKPRE.bo,,,,-399682019
ANUPMAL.bo,NaN,NaN,NaN,NaN
STANROS.bo,-81604000,-28994000,33770101,40634343
PRECTRA.bo,NaN,NaN,NaN,NaN
GENESYS.bo,-50855000,-37321000,170057370,64565759
ALNATRD.bo,NaN,NaN,NaN,NaN
PANKAJPIYUS.bo,-1948770,385950,4142570,5326110
PARNAXLAB.bo,-29160870,33053570,10559750,36917940
INTELLCAP.bo,1243507,395521,-1484033,60295
VIVIDHA.bo,-143533000,1635259,14091611,13575777
ISHWATR.bo,NaN,NaN,NaN,NaN
TERRAFORM.bo,NaN,NaN,NaN,NaN
APIS.bo,32633000,105509000,119231000,103019000
ZKHATAUE.bo,NaN,NaN,NaN,NaN
SRIOMTR.bo,NaN,NaN,NaN,NaN
KANANIIND.bo,25620000,21792000,8070000,5029000
GCKL.bo,NaN,NaN,NaN,NaN
ZSARVAMA.bo,NaN,NaN,NaN,NaN
ASL.bo,NaN,NaN,NaN,NaN
VIKSHEN.bo,NaN,NaN,NaN,NaN
BLISSGVS.bo,NaN,NaN,NaN,NaN
INEOSSTYRO.bo,-95226000,-124673000,662254000,692798000
ALEMBICLTD.bo,3291179000,2131038000,1629790000,1453903000
AMNPLST.bo,246003000,164317000,147568000,147995000
ANUHPHR.bo,143053000,233659000,165124000,200506000
MODISNME.bo,151172000,166813000,164017000,142671000
BAYERCROP.bo,4745000000,3371000000,3001000000,2910000000
SASHWAT.bo,-130851916,10541,2965783,2261449
CHEMOPH.bo,4151548,2062904,1006283,46841258
CLNINDIA.bo,185555000,115265000,216007000,244804000
COROMANDEL.bo,10650400000,7204800000,6913100000,4769600000
DEEPAKNI.bo,6110300000,1736600000,790157000,963151000
DHARAMSI.bo,314630000,461414000,122962000,170461000
FERMENTA.bo,NaN,NaN,NaN,NaN
GOCLCORP.bo,495965000,405585000,341078000,326552000
JAYCH.bo,-9731839,-46866823,-8185348,6318078
JLMORI.bo,41600000,72704000,96426000,18851000
KANORICHEM.bo,NaN,NaN,NaN,NaN
KELENRG.bo,47392000,60252000,75537000,58386000
KEMP.bo,10543000,5172000,18177000,14106000
NITTAGELA.bo,123497000,49222000,46002429,122362753
MPAGI.bo,-2953662,674233,7255856,-982145
ORIENTCQ.bo,747685000,765208000,568537000,505765000
PHILIPCARB.bo,2875015000,3826664000,2296009000,686885000
AMAL.bo,91917000,77505000,97041000,88866000
POLYCHEM.bo,36261000,61202000,5267000,7850000
PUNJABCHEM.bo,107500000,168000000,171800000,-199300000
GUJCMDS.bo,-549778,-4566288,-3799074,-4637301
SADHNANIQ.bo,NaN,NaN,NaN,NaN
SUDARSCHEM.bo,1450780000,1327500000,769150000,917650000
ULTRAMAR.bo,620070000,564783000,436431000,324739000
TRANSPEK.bo,729415000,657370000,264029000,299763000
UNICHEMLAB.bo,NaN,NaN,NaN,NaN
MYSORPETRO.bo,48560000,177593000,716483000,146827000
ALKYLAMINE.bo,2013233000,861039000,660002000,518185000
TUTIALKA.bo,NaN,NaN,NaN,NaN
ASTRAZEN.bo,NaN,NaN,NaN,NaN
PACL.bo,88047000,558603000,-48220000,-243210000
TANFACIND.bo,169743000,359677000,96779000,32929000
GUJPETR.bo,20228000,245371000,-4728000,9848000
SWADEIN.bo,-1848000,-9592448,-2433045,766548
MASCH.bo,NaN,NaN,NaN,NaN
GUJTHEM.bo,236746000,64090000,38672000,43775000
JAYSYN.bo,25688663,40232729,16958209,50301000
MAKERSL.bo,-1238000,24488000,30569000,36997000
CONTCHM.bo,,3365769,338538,383753
JBCHEPHARM.bo,2723921000,1939697000,1387194000,1843982000
IGLFXPL-B.bo,NaN,NaN,NaN,NaN
ADVPETR-B.bo,740000,1062590,846284,853826
RAJSPTR.bo,698000,301000,126000,18000
BLUECHIPT.bo,58154000,28910000,51835000,20972000
JAGAJITIND.bo,-439800000,-647700000,-706000000,-981800000
KESARENT.bo,22934000,-402238000,-467167000,61618000
TI.bo,2697276000,-1595133000,-1511301000,-2795819000
EMERALL.bo,-92237855,-123519690,-130855378,-171687325
RAVALSUGAR.bo,,199277000,-37195000,-76090000
SAKHTISUG.bo,-2059239000,-2140142000,-1771026000,393204000
WALCHANNAG.bo,-654600000,-21400000,-258200000,-795200000
KHODAY.bo,NaN,NaN,NaN,NaN
IFBAGRO.bo,222056000,313630000,286282000,320628000
DHARSUGAR.bo,NaN,NaN,NaN,NaN
THIRUSUGAR.bo,,,-1327610000,-153060000
KFBL.bo,76699000,87111000,53343000,32141000
CAPRO.bo,9511156,5016353,1718866,-1153040
GMBREW.bo,678501000,823032000,728989000,436369000
RANASUG.bo,2655566000,-749292000,-864964000,-451230000
PICCASUG.bo,179865,3299271,-1224783,934888
RIGASUG.bo,-240996000,-464312000,-208557000,-47370000
SDBL.bo,150210877,197420753,252326801,141571103
CJGEL.bo,2192695,3730606,617451,-20089354
MOUNTSHIQ.bo,,-47759486,-125112235,-108710407
AMRITCORP.bo,-25929000,113873000,165262000,120676000
ASALCBR.bo,493362000,302639000,251892000,169124000
CORAGRO.bo,NaN,NaN,NaN,NaN
FOODSIN.bo,110897000,1092165000,34696000,47066000
IVP.bo,NaN,NaN,NaN,NaN
KLRFM.bo,NaN,NaN,NaN,NaN
OLYOI.bo,,-497052003,19008732,57161126
MLKFOOD.bo,83900000,102300000,81600000,-10000000
POLSON.bo,70983000,99279958,109134911,103258046
WIPRO.bo,97713000000,90173000000,80084000000,85143000000
ORIBEVER.bo,4100000,23738000,11834000,3905000
DHANUKA.bo,1413485000,1125758000,1261777000,1218740000
TTKHEALTH.bo,123194000,243737000,181653000,187398000
TGVSL.bo,480315000,782667000,503057000,219293000
LIMECHM.bo,-3175000,26221000,76564186,50390790
KANPRPLA.bo,49304000,162012000,159213000,144631000
TAINWALCHM.bo,43366000,15202000,63651000,67386000
JAGSNPHARM.bo,78708000,72161000,-115506000,
KHAICHEM.bo,150805000,78974000,16422000,16576000
UNTTEMI.bo,-3424000,299627,5301039,5667601
NOL.bo,NaN,NaN,NaN,NaN
GILLETTE.bo,,,,
WIREFABR.bo,15914565,12711779,8394366,402891
ANSALHSG.bo,NaN,NaN,NaN,NaN
MCCHRLS-B.bo,-34110000,140250000,218020000,293290000
ADDIND.bo,,-6276000,485000,3431265
PIONRINV.bo,31115000,19349142,3210795,178047372
ASHNOOR.bo,32343744,41429056,21795378,29124375
UNITECH.bo,,-7934928000,-13171762000,-4270580116
VIPIND.bo,1117300000,1452700000,1267500000,852100000
DHRUVES.bo,-354716,-28000,209000,141000
SCHABLON.bo,-18214000,-48209000,-50525000,-59172000
FIBERWEB.bo,103008234,90865453,363091754,172374033
LKPFIN.bo,-227333000,198040000,196666363,100141163
EASTBUILD.bo,-1720000,-855000,4586000,-182000
MNPLFIN.bo,,8411000,16196000,12697000
BAJAJST.bo,236400000,137100000,114500000,-100400000
KIDUJA.bo,NaN,NaN,NaN,NaN
KEYCORP.bo,1888285,12058726,23418994,11522006
SHIKHARLETR.bo,NaN,NaN,NaN,NaN
GUJHOTE.bo,42970512,40787619,33690116,38648172
RAJATH.bo,-769800,-2433020,-3513387,-1382556
RASRESOR.bo,884000,4370677,3177042,6084838
PARMCOS-B.bo,,-1277000,367000,-936000
JINDHOT.bo,6793000,14965000,9178000,2094000
JPTRLES.bo,-1098176,-527035,-469776,-403614
SIMMOND.bo,NaN,NaN,NaN,NaN
BNALTD.bo,61878000,63914000,106717000,69832000
LEDOTEA.bo,-42997000,-23560000,-7915000,-11430000
HAWKINCOOK.bo,NaN,NaN,NaN,NaN
WARRENTEA.bo,NaN,NaN,NaN,NaN
COCHMAL.bo,-4738450,-3949240,-2912513,-4945939
BESTEAST.bo,-3511537,2796501,2533434,1484279
NEAGI.bo,171402000,138921000,120559000,116430000
ISTLTD.bo,803727000,983811000,1004916000,862028000
COSMOFILMS.bo,1134400000,611100000,644300000,857400000
NEWMKTADV.bo,NaN,NaN,NaN,NaN
APOLLOHOSP.bo,4317000000,2001000000,595570000,1311200000
NITINCAST.bo,13261000,23372000,8426000,11769000
SMIFS.bo,731481,4748761,24841293,7304398
EVERESTIND.bo,135232000,618575000,530608000,30189000
GREYCELLS.bo,-11767963,-28479697,-14576494,-7710352
MSRINDIA.bo,490000,4986905,17701064,9064000
NORTHPR.bo,NaN,NaN,NaN,NaN
JOYREALTY.bo,-8631159,-24845154,-31052144,1882337
AYMSYNTEX.bo,174056000,58615000,80005000,405387000
PANCARBON.bo,169548130,122982500,123041540,160880140
FINKURVE.bo,40667301,4735232,19869325,6298787
HBLEAS.bo,-130195,-3877372,2380353,988895
SHRICON.bo,NaN,NaN,NaN,NaN
STRLGUA.bo,-1801566,184958,-92343,-533258
SULABEN.bo,NaN,NaN,NaN,NaN
FRONTCAP.bo,NaN,NaN,NaN,NaN
NAVNETEDUL.bo,1972400000,1528200000,1273600000,1706100000
KEDIACN.bo,,641000,241000,506000
SATRAPROP.bo,NaN,NaN,NaN,NaN
TRANOCE.bo,NaN,NaN,NaN,NaN
AUSOMENT.bo,175119210,99699548,194578555,80322273
THAKRAL.bo,,,,8516000
RUCHINFRA.bo,NaN,NaN,NaN,NaN
VJTFEDU.bo,-43444000,-8761000,13516000,10729000
VOLLF.bo,NaN,NaN,NaN,NaN
NETLINK.bo,-29844000,-3148000,930000,23498000
ZLEENCON.bo,NaN,NaN,NaN,NaN
LANCORHOL.bo,NaN,NaN,NaN,NaN
INDINFO.bo,NaN,NaN,NaN,NaN
BANASFN.bo,17723604,-54739777,1187894,-51379546
VISAKAIND.bo,NaN,NaN,NaN,NaN
HATHWAYB.bo,36973000,220000,-123000,-8958000
PRESSMN.bo,53224000,65496000,83203000,68660000
GUFICBIO.bo,NaN,NaN,NaN,NaN
PHOTON.bo,-4856000,766000,-23241000,29785279
OSWALEA.bo,40056,795892,-5102134,760174
GOVINDRU.bo,,-1369000000,-367749000,-91120000
GRPLTD.bo,NaN,NaN,NaN,NaN
INDAG.bo,137205000,110067000,158039000,219339000
MMRUBBR-B.bo,2227551,4758428,3011249,3089180
PTL.bo,439357000,398534000,458339000,302901000
TVSSRICHAK.bo,822700000,1029400000,1161400000,1476200000
SEL.bo,6357000,-11562000,-17218000,43392000
BENARAS.bo,106120000,87229000,64829000,68169000
BHAGWOX.bo,NaN,NaN,NaN,NaN
BOMOXY-B1.bo,-197204000,80856000,88306000,85001000
CRAVATEX.bo,-85501000,106617000,-123378000,-138658000
BERGEPAINT.bo,6561000000,4938900000,4608300000,4736600000
CAPRIHANS.bo,NaN,NaN,NaN,NaN
GRAPHITE.bo,449600000,33955800000,10320000000,704600000
ITDCEM.bo,NaN,NaN,NaN,NaN
EMPIND.bo,341763000,438350000,466734000,340715000
GRAVISSHO.bo,-88235000,-18867000,-9402000,-43716000
GARFIBRES.bo,NaN,NaN,NaN,NaN
GARWAMAR.bo,790034,2179479,250287,-6145342
GOACARBON.bo,-277489000,-75144000,538485000,91067000
HARDCAS.bo,NaN,NaN,NaN,NaN
HEG.bo,676296000,30261566000,10993397000,-440843000
HINDCOMPOS.bo,104741000,175488000,230086000,232145000
ZHINDHSG.bo,16276000,11866000,11948965,14354891
HIL.bo,989744000,950847000,807549000,546214000
INDIANCARD.bo,-51024000,-204943000,-181416000,86063000
INTLCONV.bo,63672000,-57163000,-74354000,33005000
JAYSHREETEA.bo,-1021630000,-35255000,342224000,169884000
MODRNSH.bo,-4033027,-5285344,2073471,1375881
OSEASPR.bo,NaN,NaN,NaN,NaN
PAPERPROD.bo,,,,
PREMSYN.bo,NaN,NaN,NaN,NaN
RJSHAH.bo,62764691,27650791,3754000,46085663
SHAHCON.bo,-107883798,-10882098,-36765661,-37924448
SHALPAINTS.bo,-381844000,-817754000,-455549000,-96934000
SINNAR.bo,-2283527,-2078260,-1392524,39654
HINDMILL.bo,-45012000,-64567000,-84805000,-133643000
ZSOUTGAS.bo,NaN,NaN,NaN,NaN
TECHCON.bo,NaN,NaN,NaN,NaN
SUPREMEIND.bo,4674000000,4486300000,4317500000,4304000000
THACKER.bo,73457412,27959759,39767410,-348190
TRADWIN.bo,,12452000,3863000,4393000
VSTIND.bo,3040921000,2268443000,1818931000,1515266000
SWASTIVI.bo,14299000,25236914,20598733,12061656
MADHUSE.bo,-1760963,-1087631,-1522282,-1453495
YAMNINV.bo,1863000,1869566,1499459,1212551
ZMILGFIN.bo,,-2054407,-915299,-753659
JINDRILL.bo,-5906945000,682103000,-83264000,797524000
KUSUMEL.bo,-1903000,4587950,1544350,
JUMBFNL.bo,NaN,NaN,NaN,NaN
SAKTHIFIN.bo,111794000,119635000,119263000,167556000
DHFL.bo,-134558100000,-9659100000,12633200000,28063000000
WEIZFIN.bo,-231225,-5145,-364316,-376048
SATINDLTD.bo,27001000,155673000,70063000,208365000
TVOLCON.bo,NaN,NaN,NaN,NaN
SHIVTEX.bo,15470000,67029000,,102847000
VBDESAI.bo,5912457,4538479,776525,1381279
QUADRANT.bo,-465237494,-1277177548,-2999653334,5201360295
1STCUS.bo,NaN,NaN,NaN,NaN
KAMANWALA.bo,541228,-3398423,1559719,-914460
BAJRFIN.bo,11293493,5111330,16988062,2540008
WSFIN.bo,-5245000,1119000,271882000,6322000
REMITR.bo,-653062,6928729,16752834,11607957
ANJANIFOODS.bo,4836000,127000,-1746000,-7233000
HIMALFD.bo,NaN,NaN,NaN,NaN
PARSHWANA.bo,7335000,4593000,-331000,1273000
SURYAKR.bo,-811258,-777008,-565602,-484819
MILLENNIUM.bo,-454040,329227,267862,130355
CANFINHOME.bo,3761235000,2967369000,2861923000,2352588000
MUNCAPM.bo,NaN,NaN,NaN,NaN
IVC.bo,-196846000,-136772000,176631000,68482346
SRTRANSFIN.bo,25122700000,25756800000,25489313000,12656341000
CHOLAFIN.bo,10537200000,11965900000,9176900000,7179249000
SAGARSYST.bo,NaN,NaN,NaN,NaN
IDINFO.bo,NaN,NaN,NaN,NaN
VLSFINANCE.bo,392508000,224789125,251739041,441855466
INDCEMCAP.bo,116000,1348000,7990000,5490000
ADMANUM.bo,18412940,-4990160,15466311,8649847
MEGLON.bo,-75000,-397867,-17000,-639048
MEHIF.bo,NaN,NaN,NaN,NaN
VIDEOIND.bo,,-74737010000,-65537190000,-20403080000
INTRGLB.bo,-32603350,2974639,-14418220,18672900
MCLTD.bo,NaN,NaN,NaN,NaN
SHRISTI.bo,-908818000,-209978000,19826000,24472000
CREST.bo,451933610,453244503,947331977,389111552
VAKRANGEE.bo,712801000,252263000,6804564000,5307952000
GUJCRED.bo,869000,2025908,1474502,1474957
SYLPH.bo,-523028,515136,-71587,-754185
DHARFIN.bo,-2808000,-315000,13911000,3296974
ALEXANDER.bo,-217000,822000,2324000,3537089
INDBANK.bo,20889723,17653268,22204033,53367090
BHARAT.bo,2078156,789182,5950616,5005155
CAPITALT.bo,42740000,91640000,13726066,378571456
USHAKIRA.bo,-949705,-157320,1156365,2947659
VIVOBIOT.bo,44415381,22479214,31212461,25024829
VEERHEALTH.bo,3183000,1582000,1371000,227000
PANINDIAC.bo,823510,-44370000,-21133070,-5606610
SAHARAHOUS.bo,NaN,NaN,NaN,NaN
NDASEC.bo,-10915610,-1530265,8114611,-197388
SUPRATRE.bo,-1009986,-592673,-1213371,-1305000
GSBFIN.bo,NaN,NaN,NaN,NaN
MORARKFI.bo,49465557,4665949,23399367,1814589
MONARCH.bo,NaN,NaN,NaN,NaN
PROFINC.bo,29507876,11832565,10063126,2463068
TIMESGTY.bo,13174000,16434000,4811000,40575000
SODFC.bo,590675,1766359,400780,3823054
REGTRUS.bo,25000,-7189041,2220323,1472959
AVONMORE.bo,NaN,NaN,NaN,NaN
LIBORDFIN.bo,2639332,219513,5877373,2092225
PALSOFT.bo,-252000,70238,-413331,594087
YASHMGM.bo,-2365720,1379490,6796520,386620
ARIHCAPM.bo,174877783,167534699,206683001,166851124
ISLCONSUL.bo,-3908745,-1523831,-4358415,2819389
DCMFINSERV.bo,-3146000,-9569035,1050984,16032608
RRFIN.bo,1845091,3964939,5046863,-730495
IMCAP.bo,10804027,15668024,7185374,8627606
SAMBHAAV.bo,5225000,25731000,40596000,33471000
DUGARHOU.bo,NaN,NaN,NaN,NaN
SUGALDAM.bo,19203000,18542477,23341905,13959608
NETTLINX.bo,15476829,30769119,6812016,25060591
SCANSTL.bo,NaN,NaN,NaN,NaN
GICHSGFIN.bo,NaN,NaN,NaN,NaN
MATHEWE.bo,1357000,1797000,4551591,1046487
AJCON.bo,-15442000,554000,7372480,6174700
CHRTEDCA.bo,-4831013,5801735,10597213,23526569
STANCAP.bo,,738475,741540,450627
PARSHINV.bo,-1260039,1330502,387807,461451
ACTIONFI.bo,,2420003,-8030231,-728074
CUBIFIN.bo,2921699,4262933,7556799,1094809
RELICTEC.bo,611660,9681852,1878235,73020
NIMBSPROJ.bo,221896788,-217772011,-113682790,-308002269
ESCORTSFIN.bo,1400000,681000,6779000,-5505000
BALFC.bo,76072671,97119832,56738856,39687000
VIPUL.bo,-343466000,12151000,-47859000,-118513000
KZLFIN.bo,NaN,NaN,NaN,NaN
TRCFIN.bo,1766000,-760000,-1757000,18905
USHDI.bo,-1257975000,-6767228000,-30398565000,-2290049000
MEHSECU.bo,-1464000,-7448000,-2232000,867000
MEHTAHG.bo,-4837000,-396000,42000,1182000
UGROCAP.bo,NaN,NaN,NaN,NaN
SAHLIBHFI.bo,58061384,63987173,56675604,43018837
ABIRAFN.bo,1598818,201296,1694484,550635
MANSIFIN.bo,20584000,42346435,19155762,21651273
SEVENHILL.bo,NaN,NaN,NaN,NaN
UPASAFN.bo,289283,4369884,2833739,5884035
MUTHTFN.bo,604800000,861000000,536772000,300917000
MASTERTR.bo,123100000,167410000,100770000,58310000
ZNILKENG.bo,NaN,NaN,NaN,NaN
AMANITRA.bo,1480357,-245798,724585,429209
TEATIME.bo,NaN,NaN,NaN,NaN
SOBME.bo,NaN,NaN,NaN,NaN
CNIRESLTD.bo,,-4998000,949000,1131000
ZSARACOM.bo,-96182000,68058199,159616344,52200604
WINROC.bo,NaN,NaN,NaN,NaN
INERTIAST.bo,NaN,NaN,NaN,NaN
PHTRADING.bo,NaN,NaN,NaN,NaN
KAPILCO.bo,-376506,-283804,-41718,166960
ASWTR.bo,NaN,NaN,NaN,NaN
ROYALIND.bo,-152288000,-60171275,-69478116,3741567
LUHARUKA.bo,NaN,NaN,NaN,NaN
SHYAM.bo,NaN,NaN,NaN,NaN
ZSANMCOM.bo,NaN,NaN,NaN,NaN
AYOME.bo,NaN,NaN,NaN,NaN
VISVEN.bo,NaN,NaN,NaN,NaN
MRUTR.bo,NaN,NaN,NaN,NaN
DECNGOLD.bo,-26700000,-28791000,-29871000,-93820000
UPL.bo,21780000000,15750000000,20300000000,17330000000
ANSHNCO.bo,NaN,NaN,NaN,NaN
CRANESSOFT.bo,NaN,NaN,NaN,NaN
PUNITCO.bo,NaN,NaN,NaN,NaN
TRIPR.bo,NaN,NaN,NaN,NaN
NIDHGRN.bo,-2709983,-67275,-429367,69270
AVIVA.bo,17753,847472,246108,69110
TWIROST.bo,NaN,NaN,NaN,NaN
SIGNETIND.bo,117923000,137294000,184734000,184050000
AVANCE.bo,-506157700,5568000,1201000,2121000
SPECMKT.bo,NaN,NaN,NaN,NaN
TERRAREAL.bo,NaN,NaN,NaN,NaN
ABANSENT.bo,276312986,14083952,1740479,1100128
CAPRICORN.bo,274499,-67751,220146,524404
VAMA.bo,4756000,-15982000,40412000,27723000
SUNTECK.bo,NaN,NaN,NaN,NaN
BENTCOM.bo,NaN,NaN,NaN,NaN
SILVERO.bo,NaN,NaN,NaN,NaN
CLASELE.bo,NaN,NaN,NaN,NaN
STEPHANOTIS.bo,NaN,NaN,NaN,NaN
PRISMMEDI.bo,-502546,402000,-42000,-2185000
SPVGLOBAL.bo,NaN,NaN,NaN,NaN
VERITAS.bo,1222868884,435234525,677538340,689355574
JAICORPLTD.bo,337600000,-1084932000,-11222000,-182876000
ZNIVITRD.bo,NaN,NaN,NaN,NaN
ASHCAP.bo,2912000,7049369,9174007,5919656
SVARTCORP.bo,12021000,15009819,24309038,25663573
BAJGLOB.bo,NaN,NaN,NaN,NaN
MMWL.bo,NaN,NaN,NaN,NaN
TASHIND.bo,NaN,NaN,NaN,NaN
AUTOINT.bo,NaN,NaN,NaN,NaN
NNTL.bo,-799237,-1211287,818827,-29363421
SHIRPUR-G.bo,-1405462000,213210000,143310000,26390000
ZSPEEDCO.bo,NaN,NaN,NaN,NaN
BHAGYNAGAR.bo,10374551,63393810,127106339,53553473
SHANTAI.bo,NaN,NaN,NaN,NaN
CHMBBRW.bo,-61412560,-15655082,161722,129606
ZMANSOON.bo,NaN,NaN,NaN,NaN
KRL.bo,NaN,NaN,NaN,NaN
MAHSHRE.bo,NaN,NaN,NaN,NaN
CESL.bo,,126198966,82529795,149048117
ARAVALIS.bo,43053187,-38038986,-4360289,-7429100
YASTF.bo,-811227,-2495303,-657506,-700723
SWORDEDGE.bo,-2986003,-2261343,11623,-1075607
ZSHERAPR.bo,5189766,3033412,1908505,800006
MAGANTR.bo,NaN,NaN,NaN,NaN
CRESSAN.bo,-855501,-920707,-93806,-49359062
STARTECK.bo,NaN,NaN,NaN,NaN
SHARDUL.bo,-63371000,3865000,34680000,6844000
BENGALS.bo,NaN,NaN,NaN,NaN
UNIWSEC.bo,NaN,NaN,NaN,NaN
MERCTRD.bo,NaN,NaN,NaN,NaN
NIRAVCOM.bo,300000,1533660,65660878,3991936
ASUTENT.bo,NaN,NaN,NaN,NaN
APOLLOFI.bo,66437000,15387340,10856305,1135151
ENBETRD.bo,NaN,NaN,NaN,NaN
GANONPRO.bo,NaN,NaN,NaN,NaN
DEVITRD.bo,NaN,NaN,NaN,NaN
SHRJAGP.bo,NaN,NaN,NaN,NaN
LLOYDSME.bo,318264000,206333000,170341000,55720000
PUNCTRD.bo,NaN,NaN,NaN,NaN
SHRGLTR.bo,-5266000,-439736000,-36654000,-12553788
BETXIND.bo,4254391,9811535,9070701,11139950
GYTRIPA.bo,NaN,NaN,NaN,NaN
POLYTEX.bo,565694,974975,1690281,1317153
DHANCOT.bo,NaN,NaN,NaN,NaN
REMIELEK.bo,62079089,76977833,51727589,7133420
OASISEC.bo,-16471709,-3090538,9470541,1036921
GARNETINT.bo,NaN,NaN,NaN,NaN
SHALPRO.bo,-106000,130655,492943,263169
VARUNME.bo,NaN,NaN,NaN,NaN
DONEAR.bo,NaN,NaN,NaN,NaN
NEPTEXP.bo,NaN,NaN,NaN,NaN
SUPER.bo,64395000,59491000,142098000,145718000
SEQUENT.bo,820460000,568770000,101880000,-138640000
STCINDIA.bo,-1140900000,-8830200000,-6180000000,-7285100000
ZENITHEXPO.bo,-15634627,-78695675,-7808879,-17910000
KOHINOOR.bo,-1837100000,-4173990000,-803575000,-1022934000
RTEXPO.bo,695000,-4820000,-6007000,-5471000
AVANTI.bo,3862859000,3066199000,4664794000,2263042000
ZODJRDMKJ.bo,4940011,15050945,7252275,12759441
SITAENT.bo,,1279815,2658526,4925373
PULSRIN.bo,-980933,-676377,-625493,-25935
UNIMOVR.bo,-173679,-1901204,-812677,31501
KEYFINSER.bo,NaN,NaN,NaN,NaN
ADANIENT.bo,10399900000,4151300000,5465900000,9640500000
MACINTR.bo,NaN,NaN,NaN,NaN
HARIAEXPO.bo,2828561,8115172,8183404,6564807
BHANDHOS.bo,53118000,53554000,49570000,42036000
RLF.bo,,6663374,-2128473,3206753
REGENTRP.bo,2598606,10744016,17182311,7081140
ORBTEXP.bo,262648000,257518000,270354000,214445000
SAVERA.bo,42774000,62821000,51340000,31376000
VBCFERROQ.bo,-224205000,-1498860376,-218220809,-10907304
TATASTLLP.bo,NaN,NaN,NaN,NaN
NBVENTURES.bo,5332072000,3369308000,2779766000,928579000
ZHINUDYP.bo,NaN,NaN,NaN,NaN
REMIEDEL.bo,1450000,1169000,-19389000,-43459000
GSAUTO.bo,-26472053,-7446071,-37356732,-62273218
TRANSFRE.bo,-140856000,8791258,1056492,70904000
SHBCLQ.bo,134544000,246252000,165261000,82150000
GANDHITUBE.bo,213728000,386313000,335651000,308063000
AMFORG.bo,257730,-2952130,23563460,-165061020
ABCGAS.bo,-2564000,1277734,-641782,-1237313
ORICON.bo,255947000,403345000,224627000,511556000
BALASORE.bo,,-287454000,340429000,836087000
ACROW.bo,-3015000,2050000,20000,-3107000
STINDIA.bo,,-58265000,-73349000,-79801000
STLSTRINF.bo,-194673000,-102358000,-21009343,-8966257
NATNLSTEEL.bo,-2908322000,-2404410000,-1428920000,-821158000
UTTAMSTL.bo,-14142300000,-21455800000,-8810700000,-4374700000
PENIND.bo,534000000,666600000,904900000,497800000
JAYUSH.bo,26358000,115050000,106784000,40571000
SSWL.bo,234495000,823559000,750914000,556831000
MANINDS.bo,555026000,588370000,636926000,335738000
PREMPIPES.bo,,9813318,10175687,3750384
IMEC.bo,NaN,NaN,NaN,NaN
MDRNSTL.bo,,-252100000,-302400000,-25800000
TERRASCOPE.bo,NaN,NaN,NaN,NaN
SYNTHFO.bo,4636367,4362906,4223199,2084328
GOLKONDA.bo,-7660000,883948,36377996,30991398
METALFORGE.bo,-3034300000,-2923651000,-9301828000,-6450250000
GRANDFONRY.bo,2456000,-23314306,-502513,6439931
AJMERA.bo,329422000,762541000,844488000,660969000
COCHINM.bo,59869000,54696000,13393000,-57272000
ISWL.bo,-196925000,-53798000,41945000,3494000
RJKMRFR.bo,45710068,20818319,4251929,-37019023
CARBORUNIV.bo,2749840000,2476000000,2195880000,1837800000
MMTC.bo,-2737200000,1087200000,375200000,-297600000
VALLABHSQ.bo,-172194000,2433000,9385000,7634000
ASHIS.bo,-117217894,42710234,35241562,30935048
PMTELELIN.bo,1347880,1299270,633230,1697565
SMPL.bo,-665302000,-8611020000,-8686830000,-3390656000
SMFIL.bo,NaN,NaN,NaN,NaN
BLOIN.bo,-2117884,-2335361,-2607784,21390064
MAITRI.bo,1629953,125859,231508,171614
TATAMETALI.bo,1667984000,1828077000,1601094000,1168485000
SHAHALLOYS.bo,-144900000,75269000,420934000,364762000
MONNETISPA.bo,NaN,NaN,NaN,NaN
ELANGO.bo,NaN,NaN,NaN,NaN
KANSHST.bo,20268200,42730770,15793500,4782341
MAHALXSE.bo,-907524,-907930,-9970380,-22761389
SIMPLEXCAS.bo,-453769000,-58089000,33547000,22351000
SSWRL.bo,19270325,4571336,6871346,5333601
MEWATZI.bo,NaN,NaN,NaN,NaN
SOUTHMG.bo,-2309056,13684226,-10782247,18964313
GUJCONT.bo,6086530,9329240,7718540,7617280
KALYANIFRG.bo,-69252000,69638000,65638000,34832000
PANCHMAHQ.bo,-322123000,25585000,5471000,2940000
ADITYA.bo,2462000,4374000,4810000,4199000
SRIND.bo,-66484000,-173501358,-40759771,13425962
STEELCAS.bo,NaN,NaN,NaN,NaN
PITTIENG.bo,NaN,NaN,NaN,NaN
GLITTEKG.bo,-13765000,-9003186,12339191,558
PRADPME.bo,76607000,93356000,45292000,-27783000
