,2020-03-31,2019-03-31,2018-03-31,2017-03-31
EASTSILK.NS,10528000,-96280000,210348000,440633000
EASUNREYRL.NS,,-102678000,-156003000,-210392000
EBIXFOREX.NS,391906000,-136352000,328882000,208119000
ECLERX.NS,2089830000,2282630000,2899840000,3540270000
EDELWEISS.NS,NaN,NaN,NaN,NaN
EDUCOMP.NS,,,,-3353330000
EICHERMOT.NS,18274400000,22027300000,19596700000,16670800000
EIDPARRY.NS,4678700000,1534900000,2558200000,5208100000
EIHAHOTELS.NS,379640000,379380000,377940000,427800000
EIHOTEL.NS,1488170000,1315410000,1792020000,1031130000
EIMCOELECO.NS,94882000,231721000,162707000,247161000
EKC.NS,29849000,586869000,233650000,783334000
ELECON.NS,NaN,NaN,NaN,NaN
ELECTCAST.NS,NaN,NaN,NaN,NaN
ELECTHERM.NS,241000000,1418500000,29600000,-912700000
ELGIEQUIP.NS,425670000,1030650000,952810000,740000000
ELGIRUBCO.NS,-151980000,-161110000,-56430000,-40260000
EMAMILTD.NS,3029142000,3032302000,3071411000,3404180000
EMAMIPAP.NS,-104500000,439900000,163800000,190800000
EMAMIREAL.NS,-1144479000,4962000,36133000,125994000
EMCO.NS,,-3499223000,-1117375000,-656450000
EMKAY.NS,NaN,NaN,NaN,NaN
EMMBI.NS,146270000,177900000,152620000,124350000
ENDURANCE.NS,5655340000,4950060000,3907570000,3303100000
ENERGYDEV.NS,-30357000,-55731000,-116379000,46468035
ENGINERSIN.NS,4238188000,3684469000,3833100000,3300048000
ENIL.NS,107121000,538992000,356399000,551696000
EQUITAS.NS,NaN,NaN,NaN,NaN
ERIS.NS,NaN,NaN,NaN,NaN
EROSMEDIA.NS,-14052100000,2690800000,2293400000,2574500000
ESABINDIA.NS,714100000,575900000,371500000,268600000
ESCORTS.NS,4722500000,4789300000,3470200000,1312700000
ESSARSHPNG.NS,-16815000000,-37752800000,-16648300000,-5834400000
ESSELPACK.NS,2072500000,1925300000,1716000000,1903200000
ESTER.NS,994987000,311063000,52940000,-106880000
EUROCERA.NS,NaN,NaN,NaN,NaN
EUROMULTI.NS,-150903000,-170247277,-171888862,-116731518
EUROTEXIND.NS,-187552000,-170738000,-141719000,-116801000
EVEREADY.NS,1782882000,478257000,531589000,935283000
EVERESTIND.NS,135232000,618575000,530608000,30189000
EXCEL.NS,-27166000,2233670,27658680,3011150
EXCELINDUS.NS,960725000,1534543000,738935000,200312000
EXIDEIND.NS,7767500000,8455500000,6909600000,8010500000
EXPLEOSOL.NS,399020000,362020000,319750000,238130000
FACT.NS,9755245000,1626860000,-1290607000,-2626777000
FAIRCHEM.NS,1763280000,942437000,533517000,271241000
FCL.NS,130761000,225243000,226956000,258042654
FCONSUMER.NS,-2158277000,-63875000,-259842000,-610055000
FCSSOFT.NS,-238026000,-1657082000,-583622000,-455000000
FDC.NS,2398784000,1697888000,1735091000,1885320000
FEDERALBNK.NS,NaN,NaN,NaN,NaN
FEL.NS,-3313400000,1449600000,69000000,350000000
FELDVR.NS,-3313400000,1449600000,69000000,350000000
FIEMIND.NS,745649000,556492000,525607000,330520000
FILATEX.NS,1214704000,849782000,597420000,405209000
FINCABLES.NS,NaN,NaN,NaN,NaN
FINEORG.NS,1647815000,1362099000,953274000,778727000
FINPIPE.NS,3326500000,3672500000,3063336000,3548473000
FLEXITUFF.NS,-1685230000,-231220000,-35810000,45030000
FLFL.NS,-530400000,1889900000,1260800000,761100000
FLUOROCHEM.NS,NaN,NaN,NaN,NaN
FMGOETZE.NS,324967000,874130000,883185000,772842000
FMNL.NS,296785000,99341000,-146329000,-269401000
FORCEMOT.NS,501700000,1433300000,1471200000,1800900000
FORTIS.NS,579359000,-2989383000,-10092169000,4216647000
FOSECOIND.NS,,,,
FRETAIL.NS,115700000,7270300000,113100000,3682800000
FSC.NS,-57312000,615300000,304719000,457540000
FSL.NS,3396860000,3777860000,3265190000,2799960000
GABRIEL.NS,847080000,949880000,942370000,826660000
GAEL.NS,NaN,NaN,NaN,NaN
GAIL.NS,94220500000,65457400000,47990700000,33681600000
GAL.NS,-136886000,-202982000,-178142000,-60295715
GALAXYSURF.NS,2304100000,1909800000,1580300000,1476200000
GALLANTT.NS,224086000,1043419000,627396000,377812000
GALLISPAT.NS,605657000,1637889000,775582000,563064000
GAMMNINFRA.NS,672397000,-1554995000,-1456753000,-1040595000
GANDHITUBE.NS,213728000,386313000,335651000,308063000
GANECOS.NS,636793000,619549000,352308000,298265000
GANESHHOUC.NS,-1200482466,265584392,508690356,693903857
GANGESSECU.NS,71409000,75245000,92260000,58498000
GARDENSILK.NS,NaN,NaN,NaN,NaN
GARFIBRES.NS,1405312000,1256795000,1051729000,843595000
GATI.NS,-782900000,183490000,342320000,107770000
GAYAHWS.NS,-2591180321,-2598340201,-1845683535,-389060
GAYAPROJ.NS,-581127000,1601009000,-195084000,-2997000
GDL.NS,1030261000,3651285000,827236000,743585000
GEECEE.NS,160969000,362061000,309180000,284639000
GEEKAYWIRE.NS,64884542,28648608,8191415,6528432
GENESYS.NS,NaN,NaN,NaN,NaN
GENUSPAPER.NS,89111000,78292000,149398000,70408000
GENUSPOWER.NS,NaN,NaN,NaN,NaN
GEOJITFSL.NS,470312000,231032000,732362795,560178484
GEPIL.NS,846000000,754000000,266100000,-24600000
GESHIP.NS,2071400000,-214500000,-2104900000,7549600000
GET&D.NS,,,2087600000,-866600000
GFLLIMITED.NS,-1233799000,13048908000,2535101000,881199000
GFSTEELS.NS,2456000,-23314306,-502513,6439931
GHCL.NS,3966200000,3505800000,3563500000,3800500000
GICHSGFIN.NS,455900000,1718100000,2056400000,1477300000
GICRE.NS,,27575695000,31455369000,36717406000
GILLANDERS.NS,NaN,NaN,NaN,NaN
GILLETTE.NS,,,,
GINNIFILA.NS,56992000,-34947000,26565000,161486000
GIPCL.NS,2479838000,2547591000,1660477000,2292535000
GISOLUTION.NS,-359057,-10447134,-856282,-312326115
GKWLIMITED.NS,26191000,198808000,82884000,36953000
GLAXO.NS,NaN,NaN,NaN,NaN
GLENMARK.NS,7759700000,9249930000,8038700000,9159670000
GLFL.NS,NaN,NaN,NaN,NaN
GLOBALVECT.NS,20794000,70181000,-17169000,159083000
GLOBOFFS.NS,NaN,NaN,NaN,NaN
GLOBUSSPR.NS,498992000,243425000,57726000,144751000
GMBREW.NS,678501000,823032000,728989000,436369000
GMDCLTD.NS,2040641000,2199393000,3466837000,3250577000
GMMPFAUDLR.NS,711310000,505810000,426760000,311220000
GMRINFRA.NS,-24293800000,-35805800000,-13638600000,-5643800000
GNA.NS,527272000,658397000,508552000,295710000
GNFC.NS,NaN,NaN,NaN,NaN
GOACARBON.NS,NaN,NaN,NaN,NaN
GOCLCORP.NS,495965000,405585000,341078000,326552000
GODFRYPHLP.NS,3848712000,2603099000,1591070000,1372280000
GODREJAGRO.NS,3061900000,3290400000,2292100000,2488168000
GODREJCP.NS,14965800000,23415300000,16341800000,13040800000
GODREJIND.NS,5521800000,5895300000,3378300000,2564500000
GODREJPROP.NS,2672100000,2531500000,869100000,2068000000
GOENKA.NS,-24590000,-45161000,-112757000,-153833000
GOKEX.NS,303871000,255796000,-310034000,-472357000
GOKUL.NS,197808000,121558000,90480000,24218000
GOKULAGRO.NS,191936000,108823000,154625000,200050000
GOLDENTOBC.NS,-15866000,272638000,-80861000,-293954000
GOLDIAM.NS,468825000,495792000,201623000,209862000
GOLDTECH.NS,-1280000,-8770000,15210000,-1100000
GOODLUCK.NS,338711000,314578000,159876000,197539000
GPIL.NS,1667751000,2521112000,2076275000,-745064000
GPPL.NS,3194420000,2366800000,2210140000,2822310000
GPTINFRA.NS,NaN,NaN,NaN,NaN
GRANULES.NS,3353983000,2364085000,1325912000,1645191000
GRAPHITE.NS,449600000,33955800000,10320000000,704600000
GRASIM.NS,44251900000,16929900000,26785800000,31673000000
GRAVITA.NS,331795000,154923000,440870000,326978000
GREAVESCOT.NS,NaN,NaN,NaN,NaN
GREENLAM.NS,866676000,771123000,646062000,496587000
GREENPANEL.NS,144606000,345744000,-1557000,
GREENPLY.NS,472507000,796716000,1106271000,1254437000
GREENPOWER.NS,230788000,-488954000,-731198000,-941888000
GRINDWELL.NS,NaN,NaN,NaN,NaN
GROBTEA.NS,16478300,13961367,18453022,16863762
GRPLTD.NS,29674000,53268000,-7519000,68919000
GRSE.NS,1634817000,1099387000,924035000,114650000
GSCLCEMENT.NS,NaN,NaN,NaN,NaN
GSFC.NS,1095905000,4931329000,4737675000,4244640000
GSPL.NS,NaN,NaN,NaN,NaN
GSS.NS,60608759,116260110,73207901,-581373863
GTLINFRA.NS,-18635400000,-15394000000,-18929500000,-6025400000
GTNIND.NS,-54435000,-83532000,-62413000,-47248000
GTNTEX.NS,-101000000,-84240000,-41930000,-16770000
GTPL.NS,777450000,188810000,610960000,402850000
GUFICBIO.NS,228567000,219407000,164762000,90208000
GUJALKALI.NS,3320946000,6901850000,5344964000,3072981000
GUJAPOLLO.NS,NaN,NaN,NaN,NaN
GUJGASLTD.NS,11988200000,4184500000,2924400000,2205900000
GUJRAFFIA.NS,3281665,9215300,8517455,7825677
GULFOILLUB.NS,2025216000,1777823000,1585570000,1175552000
GULFPETRO.NS,155604959,162498752,163624915,204807012
GULPOLY.NS,NaN,NaN,NaN,NaN
GVKPIL.NS,,-3634900000,-5616700000,-13022800000
HAL.NS,28731700000,23286300000,19904700000,26248100000
HARITASEAT.NS,138009000,287938000,376351000,282472000
HARRMALAYA.NS,92625000,-240947000,44477000,40896000
HATHWAY.NS,1037300000,-1875700000,-990800000,-1930100000
HATSUN.NS,1122717000,1148467000,908360000,1353913000
HAVELLS.NS,7353500000,7876100000,6623700000,4945300000
HAVISHA.NS,35826000,-13087000,-13243000,-114754000
HBLPOWER.NS,262164000,277343000,316335000,386597000
HBSL.NS,-73483591,-57938335,-5502135,116248266
HCC.NS,1970300000,-3411400000,-8156800000,-9826000000
HCG.NS,-1066950000,-247970000,205230000,221730000
HCL-INSYS.NS,-1363300000,-1352000000,-8137600000,-2476700000
HCLTECH.NS,1553707000,1440752000,1360248000,1262433000
HDFC.NS,214345700000,162317600000,119799000000,110511200000
HDFCAMC.NS,12624100000,9306000000,7112900000,5502460000
HDFCBANK.NS,272539506000,223324309000,185100242000,152255743000
HDFCLIFE.NS,12974447000,12779251000,11072030000,8869157000
HDIL.NS,,1062859000,956979000,1789858000
HEG.NS,676296000,30261566000,10993397000,-440843000
HEIDELBERG.NS,2680600000,2206600000,1331800000,762100000
HERCULES.NS,129793000,128035000,97840000,79561000
HERITGFOOD.NS,-1603123000,814336000,627717000,2750907000
HEROMOTOCO.NS,36381100000,34440900000,37204000000,35842700000
HESTERBIO.NS,291707437,415673316,256209528,235454707
HEXATRADEX.NS,-199260000,471673000,-543979000,11338000
HEXAWARE.NS,,,,
HFCL.NS,2272400000,2199100000,1678700000,1229300000
HGINFRA.NS,1666110000,1273430000,842640000,534170000
HGS.NS,2019432000,1771788000,2006170000,1795484000
HIKAL.NS,844350000,1030750000,772270000,677160000
HIL.NS,NaN,NaN,NaN,NaN
HILTON.NS,NaN,NaN,NaN,NaN
HIMATSEIDE.NS,132522000,1968350000,2016350000,1821025000
HINDALCO.NS,37670000000,54960000000,60829200000,18997400000
HINDCOMPOS.NS,104741000,175488000,230086000,232145000
HINDCOPPER.NS,-5694846000,1453271000,796053000,619360000
HINDMOTORS.NS,-8250000,267137000,565788000,-160295000
HINDNATGLS.NS,-1030323000,-1729506000,-2850070000,-1143933000
HINDOILEXP.NS,1375632000,1567431000,375210000,360648000
HINDPETRO.NS,26387300000,66906300000,72182800000,82358200000
HINDUNILVR.NS,67480000000,60540000000,52140000000,44760000000
HINDZINC.NS,68050000000,79560000000,92760000000,83160000000
HIRECT.NS,184791000,117908000,13145000,-71220000
HISARMETAL.NS,39103677,53254217,49640057,26376673
HITECH.NS,203881000,273496000,210082000,103815000
HITECHCORP.NS,23593000,164030000,77639000,93567000
HITECHGEAR.NS,82760000,355780000,342430000,201393000
HLVLTD.NS,1934988000,-1188948000,-232165000,-154577000
HMT.NS,1558700000,1549181000,-1511988000,-5440104000
HMVL.NS,1163000000,1084000000,1753000000,1895200000
HNDFDS.NS,219108000,119145000,62753000,6656000
HONAUT.NS,4914800000,3588400000,2497300000,1694500000
HONDAPOWER.NS,665200000,541500000,614100000,577800000
HOTELRUGBY.NS,NaN,NaN,NaN,NaN
HOVS.NS,NaN,NaN,NaN,NaN
HPL.NS,217723000,325289000,274287000,257668000
HSCL.NS,2054763000,3242938000,2474624000,827757000
HSIL.NS,484161000,700453000,741002000,1002929000
HTMEDIA.NS,-2176200000,-120500000,3071700000,1702500000
HUBTOWN.NS,-607400000,-155113000,-263579000,-407461000
