,2020-03-31,2019-03-31,2018-03-31,2017-03-31
20MICRONS.NS,NaN,NaN,NaN,NaN
21STCENMGM.NS,NaN,NaN,NaN,NaN
MANINFRA.NS,338809000.0,61554000.0,-388541000.0,180685000.0
MANUGRAPH.NS,NaN,NaN,NaN,NaN
MARALOVER.NS,564707000.0,306805000.0,675809000.0,435259000.0
MARATHON.NS,66347000.0,-79220000.0,111678000.0,-31501000.0
MARICO.NS,NaN,NaN,NaN,NaN
MARKSANS.NS,2099434449,273950469,500916667,140611974
MARUTI.NS,-1651000000,1131000000,501000000,-205000000
MASFIN.NS,6485431000.0,3476172000.0,28499000.0,-1342748000.0
MASKINVEST.NS,-365065.0,-365065.0,-365065.0,-365065.0
MASTEK.NS,1138100000,1014700000,699600000,324100000
MATRIMONY.NS,295348000,424506000,738626000,429643000
MAWANASUG.NS,144200000,-230180000,192360000,125560000
MAXHEALTH.NS,NaN,NaN,NaN,NaN
MAXIND.NS,NaN,NaN,NaN,NaN
MAXVIL.NS,,-231051000.0,37035000.0,-66950000.0
MAYURUNIQ.NS,NaN,NaN,NaN,NaN
MAZDA.NS,71738296,-38995007,25758816,-65716103
MBAPL.NS,NaN,NaN,NaN,NaN
MBECL.NS,NaN,NaN,NaN,NaN
MBLINFRA.NS,98589000.0,-33545000.0,3760000.0,-80547000.0
MCDHOLDING.NS,34503.0,18446.0,29372.0,71888.0
MCDOWELL-N.NS,7832000000.0,9483000000.0,9251000000.0,6468000000.0
MCL.NS,NaN,NaN,NaN,NaN
MCLEODRUSS.NS,NaN,NaN,NaN,NaN
MCX.NS,2985500000,610200000,432700000,-167100000
MEGASOFT.NS,174295000,512797000,156855000,449375000
MEGH.NS,-1247068000,1290413000,21604000,-6804000
MELSTAR.NS,,104000.0,2840000.0,6326000.0
MENONBE.NS,-84775000,7983000,15926000,115734000
MEP.NS,NaN,NaN,NaN,NaN
MERCATOR.NS,182000000.0,-91700000.0,-714200000.0,93300000.0
METALFORGE.NS,26582000.0,-8465000.0,574544000.0,7088127000.0
METKORE.NS,,,-811290.0,-70324618.0
METROPOLIS.NS,NaN,NaN,NaN,NaN
MFSL.NS,1449900000.0,2625607000.0,2863924000.0,3953628000.0
MGL.NS,-111552000,115158000,76264000,-148019000
MHRIL.NS,-1320590000.0,604204000.0,1323721000.0,1485759000.0
MIC.NS,,4155942.0,328966188.0,-217851176.0
MIDHANI.NS,2044383000.0,2960250000.0,202560000.0,1189420000.0
MINDACORP.NS,NaN,NaN,NaN,NaN
MINDAIND.NS,NaN,NaN,NaN,NaN
MINDTECK.NS,189000000.0,-175600000.0,-113400000.0,-113962000.0
MINDTREE.NS,6309000000.0,7541000000.0,5701000000.0,4160000000.0
MIRCELECTR.NS,-62333000.0,-108285000.0,29969000.0,-23193000.0
MIRZAINT.NS,83000000,-55500000,63100000,-49400000
MITTAL.NS,NaN,NaN,NaN,NaN
MMFL.NS,2770434000.0,269985000.0,-420076000.0,1072522000.0
MMP.NS,81161000.0,-233227000.0,308756000.0,16997000.0
MMTC.NS,420900000,-71400000,-3118900000,3151400000
MODIRUBBER.NS,-23165000,-38155000,111111000,-27251000
MOHITIND.NS,85468835.0,140235526.0,16822790.0,21252394.0
MOHOTAIND.NS,-8348000.0,-25257000.0,-17045000.0,-18230000.0
MOIL.NS,-3082713000,-3082713000,-2104013000,-8633425000
MOLDTECH.NS,30950070.0,-4013870.0,-6913810.0,12015180.0
MOLDTKPAC.NS,NaN,NaN,NaN,NaN
MONTECARLO.NS,-313111000.0,311331000.0,8274000.0,-1007000.0
MORARJEE.NS,NaN,NaN,NaN,NaN
MOREPENLAB.NS,40440000,38790000,-12885000,34028000
MOTHERSUMI.NS,13289000000.0,7693000000.0,-21515000000.0,31720000000.0
MOTILALOFS.NS,1833700000,2939700000,6222800000,3599700000
MOTOGENFIN.NS,233000.0,-37890152.0,365639044.0,-52466785.0
MPHASIS.NS,11848370000.0,10733540000.0,8374990000.0,7915760000.0
MPSLTD.NS,341763000,245344000,62210000,24825000
MRF.NS,10765700000,-911100000,-534800000,1254000000
MRO-TEK.NS,933.0,-23520.0,-415.0,-910.0
MRPL.NS,-28730000.0,-4356960000.0,1942160000.0,-11091650000.0
MSPL.NS,773106000.0,938392000.0,1470511000.0,727459000.0
MSTCLTD.NS,NaN,NaN,NaN,NaN
MTEDUCARE.NS,,91207000.0,-1318256000.0,58396000.0
MTNL.NS,770200000,142400000,72700000,-706900000
MUKANDENGG.NS,3456000,2320000,-2295000,1430000
MUKANDLTD.NS,21900000,-90200000,-51000000,-4200000
MUKTAARTS.NS,-29093025,35816369,10370186,-2450740
MUNJALAU.NS,-50278000,56829000,56829000,-6357068
MUNJALSHOW.NS,656747000,409742000,962881000,834938000
MURUDCERA.NS,NaN,NaN,NaN,NaN
MUTHOOTCAP.NS,NaN,NaN,NaN,NaN
MUTHOOTFIN.NS,31382450000,20780130000,18298320000,11997852817
NACLIND.NS,767400000.0,1300000.0,-10100000.0,-54300000.0
NAGAFERT.NS,-363408000.0,-967775000.0,-1352475000.0,166852000.0
NAGREEKCAP.NS,395109,-2151001,2401466,735611
NAGREEKEXP.NS,99614630.0,127476353.0,214245675.0,262801427.0
NAHARCAP.NS,1375282000,287988000,-232900000,-83701000
NAHARINDUS.NS,709798000.0,783861000.0,653413000.0,686432000.0
NAHARPOLY.NS,-6637000,5972000,1644000,2355000
NAHARSPING.NS,26206000,-7380000,-3816116000,2011927000
NAM-INDIA.NS,4152500000.0,4860900000.0,4557400000.0,4019600000.0
NATCOPHARM.NS,4608000000,6444000000,6962000000,4860000000
NATHBIOGEN.NS,6005625.0,-232789451.0,388112901.0,46224999.0
NATIONALUM.NS,-1531300000.0,1462500000.0,5200000.0,-6295900000.0
NATNLSTEEL.NS,485679000.0,489015000.0,489066000.0,481942000.0
NAUKRI.NS,-2376230000,6036530000,5119830000,-236610000
NAVINFLUOR.NS,4085856000,1490980000,1797780000,1366036000
NAVKARCORP.NS,1647767000.0,1280985000.0,734175000.0,1083570000.0
NAVNETEDUL.NS,234800000.0,406600000.0,-845700000.0,-61700000.0
NBCC.NS,412614000.0,2793704000.0,1851626000.0,3853097000.0
NBIFIN.NS,40999.0,34488.0,31926.0,22099.0
NBVENTURES.NS,519538000,-518589000,-3449053000,-30440000
NCC.NS,3365300000,5786900000,1686300000,316840000
NCLIND.NS,1058229000.0,708503000.0,1563863000.0,181727000.0
NDGL.NS,NaN,NaN,NaN,NaN
NDL.NS,1546879000.0,792615836.0,655978165.0,1691291810.0
NDRAUTO.NS,,1622588000.0,,
NDTV.NS,NaN,NaN,NaN,NaN
NECCLTD.NS,-39133989,-127291442,335136732,-20297638
NECLIFE.NS,NaN,NaN,NaN,NaN
NELCAST.NS,-38970000.0,-65871000.0,75852000.0,12574000.0
NELCO.NS,-24100000,15600000,57000000,-47000000
NEOGEN.NS,-5395000.0,2045000.0,-12595000.0,6050000.0
NESCO.NS,2091936000,1708303000,1462253000,1526289000
NESTLEIND.NS,,,,
NETWORK18.NS,20800000,300000,300000,-2400000
NEULANDLAB.NS,32658000.0,46498000.0,-1550000.0,-35239000.0
NEWGEN.NS,NaN,NaN,NaN,NaN
NEXTMEDIA.NS,-233900000.0,154486000.0,236253000.0,247946000.0
NFL.NS,-4870800000,-27100900000,16611400000,24529100000
NH.NS,1189160000,591690000,513470000,830530000
NHPC.NS,171300000.0,47000000.0,-530300000.0,-13469500000.0
NIACL.NS,-9670800000.0,-13340097000.0,4249987000.0,-1235545000.0
NIBL.NS,29699000.0,52606000.0,-5809000.0,38504000.0
NIITLTD.NS,NaN,NaN,NaN,NaN
NILAINFRA.NS,-1215000.0,-5424000.0,-14189000.0,18747000.0
NILASPACES.NS,-15387000,26220000,52000,-2000
NILKAMAL.NS,52479000,-42873000,41637000,3390000
NIPPOBATRY.NS,13111000.0,-19622000.0,10689000.0,4979000.0
NIRAJISPAT.NS,NaN,NaN,NaN,NaN
NITCO.NS,346117000.0,252048000.0,3698116000.0,310038000.0
NITINFIRE.NS,,,72956000.0,-79171000.0
NITINSPIN.NS,981901000.0,1037313000.0,662932000.0,535555000.0
NKIND.NS,60349598.0,71241951.0,102352140.0,126081477.0
NLCINDIA.NS,-15300000.0,-834400000.0,385100000.0,-31743200000.0
NMDC.NS,599000000.0,112800000.0,-457800000.0,305400000.0
NOCIL.NS,1306700000,1848500000,1699300000,971100000
NOIDATOLL.NS,NaN,NaN,NaN,NaN
NORBTEAEXP.NS,2892285,5459741,10322841,3719036
NRAIL.NS,1914513000,1121823000,1041222000,905766000
NRBBEARING.NS,462700000,174100000,-88000000,-96300000
NSIL.NS,NaN,NaN,NaN,NaN
NTL.NS,NaN,NaN,NaN,NaN
NTPC.NS,2657800000,-4508800000,192800000,-11756100000
NUCLEUS.NS,122500000.0,22400000.0,27300000.0,160100000.0
NXTDIGITAL.NS,-46154000.0,-84060000.0,25356000.0,-45096000.0
OAL.NS,188090000,176189000,146515000,116242000
OBEROIRLTY.NS,-2330438000.0,3387378000.0,-1430782000.0,-499931000.0
OCCL.NS,1146412000.0,933281000.0,937429000.0,815230000.0
OFSS.NS,14622170000,13858980000,12370410000,11853850000
OIL.NS,-31126700000,35044800000,123700000,68100000
OILCOUNTUB.NS,120499000,197400000,384203000,75093000
OISL.NS,,579420000.0,135959000.0,723635000.0
OLECTRA.NS,135295000.0,-158140000.0,88927000.0,84194000.0
OMAXAUTO.NS,-199619000.0,-174716000.0,361966000.0,13301000.0
OMAXE.NS,7178300000.0,4004900000.0,190700000.0,1208540000.0
OMKARCHEM.NS,2275000.0,-12768000.0,-31342000.0,31555000.0
OMMETALS.NS,-251014000.0,57530000.0,138467000.0,-99573210.0
ONELIFECAP.NS,11462000,-15010000,15097000,14488000
ONEPOINT.NS,NaN,NaN,NaN,NaN
ONGC.NS,7075670000.0,10014720000.0,-966850000.0,988720000.0
ONMOBILE.NS,101000000.0,-1005050000.0,-321180000.0,57730000.0
ONWARDTEC.NS,134472000,-32179000,16484000,29670000
OPTIEMUS.NS,435600000.0,733100000.0,,905100000.0
OPTOCIRCUI.NS,55406000.0,107872814.0,125870398.0,160339745.0
ORBTEXP.NS,-40840000,58720000,-7336000,18726000
ORICONENT.NS,44636000,-177139000,14102000,322215000
ORIENTABRA.NS,15000.0,15000.0,15000.0,15000.0
ORIENTALTL.NS,-65258000.0,3923000.0,-90739000.0,-6768000.0
ORIENTBELL.NS,81000.0,-1500000.0,1447000.0,-302000.0
ORIENTCEM.NS,126593000,-100193000,-308613000,267178000
ORIENTELEC.NS,-244500000.0,10100000.0,71700000.0,2799180000.0
ORIENTHOT.NS,181967000,224853000,-65970000,66640000
ORIENTLTD.NS,107343000.0,97206000.0,75095000.0,152093000.0
ORIENTPPR.NS,684848000.0,988199000.0,1258301000.0,357818000.0
ORIENTREF.NS,NaN,NaN,NaN,NaN
ORISSAMINE.NS,,-5199833000.0,-435179000.0,-549806000.0
ORTEL.NS,2983000.0,318000.0,14821000.0,20769000.0
ORTINLABSS.NS,-11216000,3743000,7274000,-1374000
OSWALAGRO.NS,319784170.0,-13370650.0,-94429670.0,104420330.0
PAEL.NS,-14026000.0,18611000.0,-37620000.0,-36471000.0
PAGEIND.NS,1125540000,-216040000,268240000,119310000
PAISALO.NS,351662000.0,-28565000.0,-3819122000.0,-2028183498.0
PALASHSECU.NS,NaN,NaN,NaN,NaN
PALREDTEC.NS,2457362.0,6377836.0,16082224.0,-14255308.0
PANACEABIO.NS,NaN,NaN,NaN,NaN
PANACHE.NS,-31442000.0,-69625543.0,-887571.0,-887571.0
PANAMAPET.NS,232437000,-194661000,136011000,16680000
PAPERPROD.NS,,,,
PARABDRUGS.NS,,,2270000.0,-860000.0
PARACABLES.NS,263466813,291596426,146929741,146258239
PARAGMILK.NS,NaN,NaN,NaN,NaN
PARSVNATH.NS,-246579000,260186000,-55838000,-233582000
PATELENG.NS,-68090000.0,-44510000.0,704380000.0,18900000.0
PATINTLOG.NS,NaN,NaN,NaN,NaN
PATSPINLTD.NS,-15900000,16130000,-25583000,-5916000
PCJEWELLER.NS,NaN,NaN,NaN,NaN
PDMJEPAPER.NS,4961000,-2094000,-26386000,21206000
PDSMFL.NS,973347000,1290364000,-230530000,661546000
PEARLPOLY.NS,41974000,74234000,115333000,106046000
PEL.NS,240300000,14670600000,51214900000,12523300000
PENIND.NS,238600000.0,-177100000.0,-255700000.0,11100000.0
PENINLAND.NS,565300000.0,-66700000.0,-292200000.0,443700000.0
PERSISTENT.NS,160540000,394320000,-117450000,61180000
PETRONET.NS,7494400000,-4777200000,3833100000,-18557200000
PFC.NS,11785700000.0,-984000000.0,-37199500000.0,30786900000.0
PFIZER.NS,16899800000.0,230800000.0,-168600000.0,-34600000.0
PFOCUS.NS,5216800000.0,1203300000.0,2007200000.0,2912200000.0
PFS.NS,1909451000.0,-210650000.0,236614000.0,106224000.0
PGEL.NS,75752000,21649000,-8103000,17909000
PGHH.NS,,,,
PGHL.NS,,,,
PGIL.NS,-62523000,20829000,58503000,-225054000
PHILIPCARB.NS,358492000.0,-580257000.0,1483686000.0,-266131000.0
PHOENIXLTD.NS,897522000,87523000,-332987000,-426977000
PIDILITIND.NS,11164200000.0,9249100000.0,9623500000.0,8599900000.0
PIIND.NS,4566000000.0,4102000000.0,3676000000.0,4594412000.0
PILANIINVS.NS,37675000,1596000,-1546000,-2230000
PILITA.NS,NaN,NaN,NaN,NaN
PIONDIST.NS,292800000.0,-909200000.0,-142800000.0,347481592.0
PIONEEREMB.NS,256276000.0,194418000.0,166680000.0,360575000.0
PITTIENG.NS,NaN,NaN,NaN,NaN
PKTEA.NS,15501000,-16513000,7492000,-4807331
PLASTIBLEN.NS,743893000.0,589434000.0,147116000.0,252996000.0
PNB.NS,4597800000,-201921800000,61090500000,123297100000
PNBGILTS.NS,-38978708000.0,-38431890000.0,-7999367000.0,12128825000.0
PNBHOUSING.NS,NaN,NaN,NaN,NaN
PNC.NS,73074000.0,14158000.0,50058000.0,22228000.0
PNCINFRA.NS,5489031000,1534134000,1285056000,-509958000
PODDARHOUS.NS,9747000,-87722000,65611000,991000
PODDARMENT.NS,305886000.0,222464000.0,69787000.0,271410000.0
POKARNA.NS,47905000,30960000,15479000,13426000
POLYCAB.NS,7590570000.0,4997030000.0,3580130000.0,2327020000.0
POLYMED.NS,958779000,653990000,705939000,551253000
POLYPLEX.NS,1101872000.0,-256474000.0,1591757000.0,-2401152000.0
PONNIERODE.NS,73700000,59200000,56800000,57000000
POWERGRID.NS,11923900000,21129300000,-17066500000,16978600000
POWERINDIA.NS,NaN,NaN,NaN,NaN
POWERMECH.NS,-476520000.0,14600000.0,357600000.0,1190821031.0
PPAP.NS,NaN,NaN,NaN,NaN
PPL.NS,139500000.0,202300000.0,,
PRABHAT.NS,,1776296000.0,-602093000.0,974593000.0
PRADIP.NS,-4841000,-4661000,-3387000,3768000
PRAENG.NS,-15186000,-2266000,4630000,24105000
PRAJIND.NS,704309000,682032000,394909000,446028000
PRAKASH.NS,3881200000,6959500000,4762800000,2692300000
PRAKASHSTL.NS,1387000.0,-204737169.0,5527951.0,-543544248.0
PRAXIS.NS,NaN,NaN,NaN,NaN
PRECAM.NS,41676000.0,-30888000.0,102969000.0,-47881000.0
PRECOT.NS,-75441000.0,-80366000.0,-32151000.0,683000.0
PRECWIRE.NS,483221000,588698000,949674000,130926000
PREMEXPLN.NS,NaN,NaN,NaN,NaN
PREMIER.NS,210848000,292312000,281731000,293182000
PREMIERPOL.NS,-53195000,-13498761,-22814877,-56770030
PRESSMN.NS,37953000,54136000,30636000,61357000
PRESTIGE.NS,4031000000,4156000000,3713000000,2649000000
PRICOLLTD.NS,1696825000.0,251709000.0,953992000.0,578512000.0
PRIMESECU.NS,11400000.0,7600000.0,-18534000.0,25717000.0
PRINCEPIPE.NS,1125070000.0,821320000.0,727660000.0,741820000.0
PROZONINTU.NS,60024000.0,-18178000.0,-155229000.0,35967000.0
PRSMJOHNSN.NS,748300000,-9700000,4300000,-210900000
PSB.NS,29600308000.0,-5144690000.0,25429161000.0,-3127944000.0
PSL.NS,-509100000.0,-125773000.0,-270171000.0,-67248000.0
PSPPROJECT.NS,57751000.0,-273560000.0,287292000.0,109780000.0
PTC.NS,3092000000,-2715800000,891300000,906800000
PTL.NS,-3909000,-167136000,23798000,142407000
PUNJABCHEM.NS,8300000,447900000,5400000,-35800000
PUNJLLOYD.NS,,,-687500000.0,-9200500000.0
PURVA.NS,-235900000,340600000,388500000,-1883300000
PVR.NS,273000000,1898300000,1247000000,957900000
QUESS.NS,-4446930000,2567410000,3109872000,1218957000
QUICKHEAL.NS,-28840000,7420000,-470400000,-574700000
RADAAN.NS,,18029339.0,24666611.0,10888466.0
RADICO.NS,349143000.0,762072000.0,24496000.0,210459000.0
RADIOCITY.NS,-72052000.0,16795000.0,-723835000.0,730164000.0
RAIN.NS,,,,
RAJESHEXPO.NS,,5938876000.0,-3706487000.0,27772578000.0
RAJRATAN.NS,-9600000,-19000000,33624000,-3014507
RAJSREESUG.NS,457678000.0,707687000.0,1475458000.0,2044050000.0
RAJTV.NS,172439927,191018393,116449726,-115907883
RALLIS.NS,165081000,-228889000,260408000,385450000
RAMANEWS.NS,362575000,476288000,-153990000,106738000
RAMASTEEL.NS,298026000.0,-173711000.0,48562000.0,-69794000.0
RAMCOCEM.NS,7481000000.0,7926300000.0,11242200000.0,11174100000.0
RAMCOIND.NS,NaN,NaN,NaN,NaN
RAMCOSYS.NS,101740000.0,163780000.0,112850000.0,106650000.0
RAMKY.NS,2632330000.0,4040700000.0,4210300000.0,3504620000.0
RAMSARUP.NS,,,,436481000.0
RANASUG.NS,339174000,325895000,313943000,284185000
RANEENGINE.NS,283900000.0,23500000.0,146900000.0,-41300000.0
RANEHOLDIN.NS,236700000,72600000,161200000,51900000
RATNAMANI.NS,-958119000,1371250000,-99413000,31078000
RAYMOND.NS,1126273000,-247655000,94033000,30559000
RBL.NS,700000.0,-100000.0,-100000.0,-100000.0
RBLBANK.NS,23024958000.0,24431763000.0,2728371000.0,16353282000.0
RCF.NS,NaN,NaN,NaN,NaN
RCOM.NS,3540000000.0,8200000000.0,7210000000.0,8210000000.0
RECLTD.NS,13357200000.0,1335600000.0,-42200800000.0,27567500000.0
REDINGTON.NS,5152100000.0,5077800000.0,4816400000.0,4642200000.0
REFEX.NS,118843000.0,441863000.0,-44090000.0,41498593.0
RELAXO.NS,2262500000.0,1754400000.0,1610700000.0,1199500000.0
RELCAPITAL.NS,-2090000000.0,-36020000000.0,7160000000.0,8530000000.0
RELIANCE.NS,NaN,NaN,NaN,NaN
RELIGARE.NS,-9324695000.0,-12871665000.0,-10450104000.0,-1742736877.0
RELINFRA.NS,1013500000.0,1091800000.0,-801600000.0,1519500000.0
REMSONSIND.NS,51937000.0,80049000.0,38076000.0,55443000.0
RENUKA.NS,341970000.0,-179090000.0,-40280000.0,74780000.0
REPCOHOME.NS,2668100000.0,316600000.0,48900000.0,23575601.0
REPRO.NS,NaN,NaN,NaN,NaN
RESPONIND.NS,283385000,-86430000,-637060000,133500000
REVATHI.NS,132232000.0,200942000.0,-2669000.0,682712000.0
RGL.NS,558128000.0,-290660000.0,-185795000.0,186804000.0
RHFL.NS,-702300000.0,468900000.0,-1935400000.0,-4245900000.0
RICOAUTO.NS,-130600000,162100000,65200000,-11900000
RIIL.NS,40775000.0,142032000.0,139072000.0,144325000.0
RITES.NS,-520600000,235600000,-2609300000,2840700000
RKDL.NS,,80597000.0,13988000.0,-41298000.0
RKFORGE.NS,96955000,1201130000,949260000,112171000
RMCL.NS,-52240000.0,-25260000.0,-56900000.0,68150000.0
RML.NS,4100000.0,107900000.0,14800000.0,39200000.0
RNAVAL.NS,-870000000.0,-132443000.0,-2239311000.0,-3177820000.0
ROHITFERRO.NS,3248000,-90909000,16049000,11129000
ROHLTD.NS,NaN,NaN,NaN,NaN
ROLLT.NS,235000,-10635000,-8350000,11989000
ROLTA.NS,2476700000.0,2477800000.0,2682200000.0,2630900000.0
ROSSARI.NS,,-4880000.0,-1470000.0,2250000.0
ROSSELLIND.NS,80798000.0,94431000.0,92208000.0,84942000.0
RPGLIFE.NS,501700000.0,457800000.0,146800000.0,73300000.0
RPOWER.NS,960600000,-5557100000,4081200000,-8258100000
RPPINFRA.NS,33200000.0,-436400000.0,517600000.0,153900000.0
RSSOFTWARE.NS,NaN,NaN,NaN,NaN
RSWM.NS,-86646000.0,-689000.0,79032000.0,458000.0
RSYSTEMS.NS,NaN,NaN,NaN,NaN
RTNINFRA.NS,-169584000,144969000,1858000,-15459000
RTNPOWER.NS,436759000,-1266538000,-1271668000,-89002000
RUBYMILLS.NS,156719000,62546000,485679000,353830000
RUCHI.NS,,1379818000.0,1420910000.0,1546495000.0
RUCHINFRA.NS,410752000,253473000,362095000,2139626348
RUCHIRA.NS,NaN,NaN,NaN,NaN
RUPA.NS,903735000.0,-271520000.0,150180000.0,977393072.0
RUSHIL.NS,471301914.0,186059887.0,500217478.0,274970523.0
RVNL.NS,,-563883000.0,-9078123000.0,-1230220000.0
S&SPOWER.NS,NaN,NaN,NaN,NaN
SABEVENTS.NS,NaN,NaN,NaN,NaN
SABTN.NS,17306529.0,49404046.0,182432283.0,131344028.0
SADBHAV.NS,-384518000.0,151408000.0,532943000.0,-406562000.0
SADBHIN.NS,-160990000.0,166830000.0,54490000.0,-367790000.0
SAFARI.NS,7340000.0,-648000.0,-16476000.0,-17750000.0
SAGARDEEP.NS,13859362.0,80561439.0,33928151.0,16948171.0
SAGCEM.NS,-150100000.0,-230900000.0,-1207800000.0,1588100000.0
SAIL.NS,1249600000,-284200000,-466400000,-45400000
SAKAR.NS,-708492.0,44883.0,-160055000.0,2226000.0
SAKHTISUG.NS,477400000.0,358397000.0,-433550000.0,1651977000.0
SAKSOFT.NS,28760000.0,100370000.0,77090000.0,22660000.0
SAKUMA.NS,NaN,NaN,NaN,NaN
SALASAR.NS,310670000.0,-119005000.0,-425538000.0,119351000.0
SALONA.NS,1157422,286293,-249718,-15836778
SALSTEEL.NS,75200000,77962000,77500000,76423000
SALZERELEC.NS,315447000.0,516634000.0,41529000.0,9027000.0
SAMBHAAV.NS,NaN,NaN,NaN,NaN
SANCO.NS,16548000.0,-128077000.0,-66703000.0,-47391000.0
SANDESH.NS,-95307000,-584116000,-384621000,488349000
SANDHAR.NS,30004000.0,-2512868000.0,2493119000.0,20734000.0
SANGAMIND.NS,1833900000,1740200000,952600000,1474500000
SANGHIIND.NS,NaN,NaN,NaN,NaN
SANGHVIFOR.NS,12611090,3167800,-1594760,2450920
SANGHVIMOV.NS,-11438000.0,17713000.0,1238000.0,-10365000.0
SANGINITA.NS,-16084000.0,7197010.0,27940568.0,-74163616.0
SANOFI.NS,,,,
SANWARIA.NS,,,-25325017.0,99548496.0
SARDAEN.NS,NaN,NaN,NaN,NaN
SAREGAMA.NS,439384000,541134000,285148000,84075000
SARLAPOLY.NS,5700000,-99600000,67400000,-46693000
SASKEN.NS,-1676772000,-1676772000,-1676772000,-249977000
SASTASUNDR.NS,111422000,-58615000,-15228900,71066442
SATIA.NS,1496860000.0,1671404000.0,1196229000.0,1123379000.0
SATIN.NS,1549726000.0,2011945000.0,754122000.0,248735245.0
SBICARD.NS,12448153000,8649659000,6035476000,3904077844
SBILIFE.NS,5128000.0,4585000.0,1463000.0,-5245000.0
SBIN.NS,27686427000.0,10762867000.0,13051753000.0,-17397098000.0
SCAPDVR.NS,-27666000.0,112535022.0,86255281.0,482251218.0
SCHAEFFLER.NS,NaN,NaN,NaN,NaN
SCHAND.NS,-505860000.0,-60850000.0,329240000.0,96600000.0
SCHNEIDER.NS,14230000,-3490000,11140000,-5800000
SCI.NS,26100000,-31800000,-31800000,-31800000
SDBL.NS,NaN,NaN,NaN,NaN
SEAMECLTD.NS,450530000,-191890000,69440000,2810000
SELAN.NS,76522000,-204019000,34201000,168984000
SELMCL.NS,,5259642000.0,3851142000.0,5172122000.0
SEPOWER.NS,-425194,-291365,1516395,-693637
SEQUENT.NS,699050000,486600000,4215660000,-138240000
SESHAPAPER.NS,NaN,NaN,NaN,NaN
SETCO.NS,-445700000,31251000,37515000,-86563000
SETUINFRA.NS,-5685000.0,-24119000.0,795000.0,-8395000.0
SEYAIND.NS,-8510000.0,-130160000.0,130892000.0,4945000.0
SEZAL.NS,NaN,NaN,NaN,NaN
SFL.NS,272658000,-1348175000,335469000,572981000
SGL.NS,94941559,100727321,-37537541,325035545
SHAHALLOYS.NS,NaN,NaN,NaN,NaN
SHAKTIPUMP.NS,503405000,-22944000,195757000,528235000
SHALBY.NS,32070000.0,-64530000.0,120000.0,27820000.0
SHALPAINTS.NS,-829542000.0,701862000.0,74364000.0,-5249000.0
SHANKARA.NS,-298482000.0,1710307000.0,399032000.0,1058702507.0
SHANTIGEAR.NS,-700000000,-700000000,-700000000,-700000000
SHARDACROP.NS,271249000,-105875000,-109739000,398930000
SHARDAMOTR.NS,-636937000.0,945480000.0,1157770000.0,1643181000.0
SHEMAROO.NS,NaN,NaN,NaN,NaN
SHIL.NS,-190884000.0,217319000.0,232000.0,
SHILPAMED.NS,NaN,NaN,NaN,NaN
SHIRPUR-G.NS,417611000,-1169910000,2526320000,980580000
SHIVAMAUTO.NS,1041144000.0,940279000.0,786658000.0,265684000.0
SHIVAMILLS.NS,-43915000,27250000,-33247000,31926000
SHIVATEX.NS,-31426000.0,5026000.0,,-5314000.0
SHK.NS,356900000,884800000,938800000,1048200000
SHOPERSTOP.NS,-1412600000.0,133700000.0,919862000.0,-565528000.0
SHREDIGCEM.NS,383694000,60005000,77684000,-303854000
SHREECEM.NS,-360300000,842000000,102100000,-130700000
SHREEPUSHK.NS,3868000.0,1142000.0,-106000.0,1028000.0
SHREERAMA.NS,88718000.0,89796000.0,108683000.0,120427000.0
SHRENIK.NS,45302329.0,-180992679.0,-469371830.0,-130935384.0
SHREYANIND.NS,155000,-1494000,-299000,-3611000
SHREYAS.NS,-34200000,15700000,-25400000,32500000
SHRIPISTON.NS,-282710000,-616740000,212200000,388820000
SHRIRAMCIT.NS,10226295000,10017393000,7405737000,5780884000
SHRIRAMEPC.NS,-70130000.0,3021130000.0,275827000.0,124838000.0
SHYAMCENT.NS,NaN,NaN,NaN,NaN
SHYAMTEL.NS,3482000,-3013000,5405000,-134367000
SICAGEN.NS,NaN,NaN,NaN,NaN
SICAL.NS,2923500000.0,541600000.0,1198700000.0,548500000.0
SIEMENS.NS,,,,
SIGIND.NS,NaN,NaN,NaN,NaN
SIL.NS,755340000,1096155000,23016000,223213000
SILINV.NS,236057000,679217000,-750307000,-102242000
SILLYMONKS.NS,9209000.0,-2903484.0,-8634039.0,24788286.0
SIMBHALS.NS,324600000.0,-118729000.0,-48179000.0,29723000.0
SIMPLEXINF.NS,NaN,NaN,NaN,NaN
SINTEX.NS,4338800000.0,10611400000.0,181800000.0,5628100000.0
SIRCA.NS,-112112000.0,668854019.0,13165445.0,-15979569.0
SIS.NS,2254610000,2158170000,1620670000,1118610000
SITINET.NS,1041970000.0,-219620000.0,-771250000.0,-1971660000.0
SIYSIL.NS,NaN,NaN,NaN,NaN
SJVN.NS,2734200000.0,-1231800000.0,-6158400000.0,-4440900000.0
SKFINDIA.NS,-21100000.0,108500000.0,-1229800000.0,1359100000.0
SKIL.NS,-3717975000,1585159000,-3144897000,-129535000
SKIPPER.NS,2760000.0,-1740000.0,-6750000.0,-131580000.0
SKMEGGPROD.NS,69535506,64868234,61300741,58690845
SMARTLINK.NS,-6134000.0,-25756050.0,25128023.0,-1656894.0
SMLISUZU.NS,63807000,74975000,145706000,-22836000
SMPL.NS,-8841000,-4617330000,2364737000,3384392000
SMSLIFE.NS,-270000,13503000,3585000,-2143000
