,2020-03-31,2019-03-31,2018-03-31,2017-03-31
GMDCLTD.NS,2040641000,2199393000,3466837000,3250577000
GMMPFAUDLR.NS,711310000,505810000,426760000,311220000
GMRINFRA.NS,-21984900000,-34664100000,-10826500000,-6318400000
GNA.NS,527272000,658397000,508552000,295710000
GNFC.NS,NaN,NaN,NaN,NaN
GOACARBON.NS,NaN,NaN,NaN,NaN
GOCLCORP.NS,495965000,405585000,341078000,326552000
GODFRYPHLP.NS,3847753000,2602640000,1590465000,1368699000
GODREJAGRO.NS,3005800000,3493300000,2510400000,2729176000
GODREJCP.NS,14965800000,23415300000,16341800000,13079700000
GODREJIND.NS,6345400000,9387300000,4843600000,4588200000
GODREJPROP.NS,2706300000,2531500000,869100000,2068000000
GOENKA.NS,-24598000,-45168000,-112884000,-153859000
GOKEX.NS,303871000,255796000,-310034000,-472357000
GOKUL.NS,197808000,121558000,-196984000,47055000
GOKULAGRO.NS,191936000,108823000,154625000,200050000
GOLDENTOBC.NS,-15866000,272638000,-80861000,-293954000
GOLDIAM.NS,451985000,464463000,203365000,209545000
GOLDTECH.NS,-1280000,-8770000,15210000,-1100000
GOODLUCK.NS,338711000,314578000,159876000,197539000
GPIL.NS,1772365000,2606635000,2146943000,-736227000
GPPL.NS,3194420000,2366800000,2210140000,2822310000
GPTINFRA.NS,NaN,NaN,NaN,NaN
GRANULES.NS,3353983000,2364085000,1325912000,1645191000
GRAPHITE.NS,449600000,33955800000,10320000000,704600000
GRASIM.NS,66774800000,27447400000,36876200000,42456100000
GRAVITA.NS,365816000,193893000,476397000,351364000
GREAVESCOT.NS,NaN,NaN,NaN,NaN
GREENLAM.NS,866730000,771123000,646173000,496705000
GREENPANEL.NS,144606000,345744000,-1557000,
GREENPLY.NS,472507000,796716000,207752000,1254437000
GREENPOWER.NS,370466000,-331833000,-371526000,-842334000
GRINDWELL.NS,NaN,NaN,NaN,NaN
GROBTEA.NS,16478300,13961367,18453022,16863762
GRPLTD.NS,29674000,53268000,-7522000,68917000
GRSE.NS,1634817000,1099387000,924035000,114650000
GSCLCEMENT.NS,NaN,NaN,NaN,NaN
GSFC.NS,1096445000,4931319000,4737066000,4244640000
GSPL.NS,NaN,NaN,NaN,NaN
GSS.NS,60608759,116260110,73207901,-581373863
GTLINFRA.NS,-18635400000,-15394000000,-18929500000,-6025400000
GTNIND.NS,-54435000,-83532000,-62413000,-47248000
GTNTEX.NS,-101000000,-84240000,-41930000,-16770000
GTPL.NS,877190000,247950000,563990000,262430000
GUFICBIO.NS,228567000,219407000,164762000,90208000
GUJALKALI.NS,3320946000,6901850000,5344964000,3072981000
GUJAPOLLO.NS,NaN,NaN,NaN,NaN
GUJGASLTD.NS,11988200000,4184500000,2924400000,2205900000
GUJRAFFIA.NS,3281665,9215300,8517455,7825677
GULFOILLUB.NS,2025216000,1777823000,1585570000,1175552000
GULFPETRO.NS,155604959,162498752,163624915,204807012
GULPOLY.NS,NaN,NaN,NaN,NaN
GVKPIL.NS,,-3044200000,-5373700000,-13436300000
HAL.NS,28730000000,23283800000,19902500000,26248100000
HARITASEAT.NS,247621000,402261000,491273000,367437000
HARRMALAYA.NS,92625000,-240947000,44477000,44451000
HATHWAY.NS,1054700000,-1876700000,-1078600000,-1934500000
HATSUN.NS,1122717000,1148467000,908360000,1353913000
HAVELLS.NS,7356100000,7879400000,6734800000,4821700000
HAVISHA.NS,35826000,-13087000,-13243000,-114754000
HBLPOWER.NS,262164000,277343000,316965000,383918000
HBSL.NS,-73483591,-57938335,-5502135,116248266
HCC.NS,1970300000,-3411400000,-10900000000,-9826000000
HCG.NS,-1254530000,-308750000,169380000,230430000
HCL-INSYS.NS,-2897600000,-1736000000,-2085800000,-1236800000
HCLTECH.NS,1558144000,1443809000,1360471000,1262453000
HDFC.NS,228264700000,175805100000,131112100000,118481400000
HDFCAMC.NS,12624100000,9306000000,7112900000,5502460000
HDFCBANK.NS,272962653000,224456129000,185613631000,152622908000
HDFCLIFE.NS,12974447000,12779251000,11072030000,8869157000
HDIL.NS,,1062772000,956674000,1788788000
HEG.NS,676296000,30261566000,10993397000,-440843000
HEIDELBERG.NS,2680600000,2206600000,1331800000,762100000
HERCULES.NS,129793000,128035000,97840000,79561000
HERITGFOOD.NS,-1687232000,828450000,626794000,2769901000
HEROMOTOCO.NS,36594100000,34663500000,37221700000,35463000000
HESTERBIO.NS,310024822,406935977,230674338,227871590
HEXATRADEX.NS,-199260000,471673000,-543979000,11338000
HEXAWARE.NS,,,,
HFCL.NS,2373300000,2322600000,1717000000,1237100000
HGINFRA.NS,1666110000,1273430000,842640000,534170000
HGS.NS,1840414000,1727780000,1990905000,1792074000
HIKAL.NS,844350000,1030750000,772270000,677160000
HIL.NS,NaN,NaN,NaN,NaN
HILTON.NS,NaN,NaN,NaN,NaN
HIMATSEIDE.NS,132522000,1968350000,2016350000,1821025000
HINDALCO.NS,37670000000,54950000000,60828700000,18823000000
HINDCOMPOS.NS,104741000,175488000,230086000,232145000
HINDCOPPER.NS,-5692249000,1454883000,798322000,621629000
HINDMOTORS.NS,-8250000,267137000,565788000,-160295000
HINDNATGLS.NS,-1030323000,-1729506000,-2850070000,-1143933000
HINDOILEXP.NS,1375632000,1567431000,375210000,360648000
HINDPETRO.NS,26387300000,66906300000,72182800000,82358200000
HINDUNILVR.NS,67640000000,60600000000,52250000000,45020000000
HINDZINC.NS,68050000000,79560000000,92760000000,83160000000
HIRECT.NS,184791000,117908000,13145000,-71220000
HISARMETAL.NS,39103677,53254217,49640057,26376673
HITECH.NS,203881000,273496000,210082000,103815000
HITECHCORP.NS,23593000,164030000,77639000,93567000
HITECHGEAR.NS,82760000,355780000,342430000,201393000
HLVLTD.NS,-201953000,-377963000,-518488000,-154577000
HMT.NS,-670900000,-354670000,-1183334000,-1494838000
HMVL.NS,1163000000,1084000000,1753000000,1895200000
HNDFDS.NS,219108000,119145000,62753000,6656000
HONAUT.NS,4914800000,3588400000,2497300000,1694500000
HONDAPOWER.NS,665200000,541500000,614100000,577800000
HOTELRUGBY.NS,NaN,NaN,NaN,NaN
HOVS.NS,NaN,NaN,NaN,NaN
HPL.NS,219213000,327121000,275776000,259346000
HSCL.NS,2053591000,3242355000,2475976000,824382000
HSIL.NS,484161000,700453000,741002000,1002929000
HTMEDIA.NS,-2174200000,158900000,3463800000,2190100000
HUBTOWN.NS,-606200000,-155113000,-263679000,-407461000
HUDCO.NS,17082000000,11798500000,10099100000,8422400000
IBREALEST.NS,1211052000,5043152000,23595611000,3566736000
IBULHSGFIN.NS,21998000000,40905300000,38954000000,29063928180
IBULISL.NS,-2931800000,781166000,78661000,-127764000
IBVENTURES.NS,418090000,4602862000,2095311000,1022517114
ICICIBANK.NS,112254680000,56891606000,90995447000,113403295000
ICICIGI.NS,NaN,NaN,NaN,NaN
ICICIPRULI.NS,10669794000,11389262000,16191653000,16816612000
ICIL.NS,730969000,598389000,1252760000,2320515000
ICRA.NS,972377000,1059456000,1011825000,875603000
IDBI.NS,-128193017000,-149697618000,-81158888000,-49968949000
IDEA.NS,NaN,NaN,NaN,NaN
IDFC.NS,-9765000000,-5525700000,7796700000,12398400000
IDFCFIRSTB.NS,NaN,NaN,NaN,NaN
IEX.NS,1757179000,1650367000,1316852000,1135813000
IFBAGRO.NS,222056000,313630000,286282000,320628000
IFBIND.NS,NaN,NaN,NaN,NaN
IFCI.NS,NaN,NaN,NaN,NaN
IFGLEXPOR.NS,NaN,NaN,NaN,NaN
IGARASHI.NS,NaN,NaN,NaN,NaN
IGL.NS,12489900000,8421000000,7217200000,6063400000
IGPL.NS,208780000,1168482000,1460309000,1015660000
IIFL.NS,5034730000,7957100000,10206600000,4478480000
IIFLSEC.NS,2339440000,1714330000,1805760000,
IIFLWAM.NS,2011640000,3745470000,3801690000,2504692755
IITL.NS,-446505000,-462398600,-849605610,-270640942
IL&FSENGG.NS,NaN,NaN,NaN,NaN
IL&FSTRANS.NS,,,650700000,1455800000
IMAGICAA.NS,NaN,NaN,NaN,NaN
IMFA.NS,-657800000,-5800000,1865200000,2487000000
IMPAL.NS,496176000,414114000,313721000,322231000
IMPEXFERRO.NS,-250481000,-167463000,-683414000,-876426000
INDBANK.NS,NaN,NaN,NaN,NaN
INDHOTEL.NS,NaN,NaN,NaN,NaN
INDIACEM.NS,512615000,264982000,694002000,1585521000
INDIAGLYCO.NS,NaN,NaN,NaN,NaN
INDIAMART.NS,1473820000,200440000,547590000,-643460000
INDIANB.NS,8620300000,3807200000,13112900000,14549300000
INDIANCARD.NS,-51024000,-204943000,-181416000,86063000
INDIANHUME.NS,734084000,863124000,660627000,996764000
INDIGO.NS,-2336780000,1572470000,22423240000,16591470000
INDLMETER.NS,-142401000,20828903,60593612,36127444
INDNIPPON.NS,543429000,585431000,497972000,295672000
INDOCO.NS,241174000,-29040000,411610000,770610000
INDORAMA.NS,-3165400000,-2710600000,-826900000,-802500000
INDOSOLAR.NS,,-5250130000,-1628352000,-579302000
INDOSTAR.NS,-3246272000,2407948000,2003262000,2107954322
INDOTECH.NS,NaN,NaN,NaN,NaN
INDOTHAI.NS,-108458000,-13116000,87261466,32930317
INDOWIND.NS,561000,-122598000,-209843000,-19861000
INDRAMEDCO.NS,436240000,284130000,211030000,262453000
INDSWFTLAB.NS,-211883000,289463000,219758000,-391344000
INDSWFTLTD.NS,NaN,NaN,NaN,NaN
INDTERRAIN.NS,-103400000,257100000,254400000,228400000
INDUSINDBK.NS,44581806000,33007532000,36061208000,28681708000
INEOSSTYRO.NS,-95226000,-124673000,662254000,692798000
INFIBEAM.NS,1080500000,1263220000,881440000,435340000
INFOBEAN.NS,211677723,188949985,167336652,132927768
INFRATEL.NS,32987000000,24938000000,24937000000,27470000000
INFY.NS,2338000000,2200000000,2486000000,2140000000
INGERRAND.NS,846007000,809312000,888882000,772730000
INOXLEISUR.NS,NaN,NaN,NaN,NaN
INOXWIND.NS,-2794007000,-399791000,-1876184000,3032921000
INSECTICID.NS,869131000,1228138000,842913000,596989000
INSPIRISYS.NS,24100000,6700000,-386800000,-348600000
INTEGRA.NS,-133964230,-23265509,-20316129,-21856129
INTELLECT.NS,176460000,1312620000,567096000,-223858000
INTENTECH.NS,NaN,NaN,NaN,NaN
INVENTURE.NS,NaN,NaN,NaN,NaN
IOB.NS,-85274035000,-37378810000,-62994905000,-34167386000
IOC.NS,-18763200000,172738500000,226263500000,203854000000
IOLCP.NS,3612900000,2367000000,277000000,46700000
IPCALAB.NS,NaN,NaN,NaN,NaN
IRB.NS,7208630000,8499650000,9196570000,7154210000
IRCON.NS,4853100000,4500700000,4086600000,3839780000
IRCTC.NS,NaN,NaN,NaN,NaN
ISEC.NS,5420000000,4907300000,5534700000,3385900000
ISFT.NS,NaN,NaN,NaN,NaN
ISMTLTD.NS,-2403700000,-2370100000,-2428000000,-2817500000
ITC.NS,155927800000,128359000000,114926800000,104772300000
ITDC.NS,,424000000,291905000,132128000
ITDCEM.NS,437596000,547832000,,
ITI.NS,1508600000,925377000,2305643000,2663905000
IVC.NS,-196846000,-136772000,176631000,68482346
IVP.NS,-86200000,33800000,103900000,108077000
IZMO.NS,111519617,67640416,60515330,46529632
J&KBANK.NS,,,,-16329931000
JAGRAN.NS,2809002000,2742302000,3109764000,3493212000
JAGSNPHARM.NS,78708000,72161000,-115506000,
JAIBALAJI.NS,-1143394000,-1536803000,-2566635000,-2557012000
JAICORPLTD.NS,337600000,-1084932000,-11222000,-182876000
JAIHINDPRO.NS,,-703125000,-2994502000,-2994502000
JAINSTUDIO.NS,,-11952000,-11716000,4337000
JAMNAAUTO.NS,NaN,NaN,NaN,NaN
JASH.NS,200967000,85436006,3361943,100864490
JAYAGROGN.NS,-344496721,584283365,570827013,579457484
JAYBARMARU.NS,282270000,520504000,588906000,537741000
JAYNECOIND.NS,-15044700000,-4438725000,-4913644000,-4593072000
JAYSREETEA.NS,-1021630000,-35255000,342224000,169884000
JBCHEPHARM.NS,2723921000,1939697000,1387194000,1843982000
JBFIND.NS,-3335000000,-7580900000,,-3903600000
JBMA.NS,692200000,909892000,811331000,719246000
JCHAC.NS,835300000,859400000,1001500000,813300000
JETAIRWAYS.NS,,,-6364500000,14986800000
JHS.NS,-48550000,-16672000,260543000,219359000
JINDALPHOT.NS,-33956000,-29228000,-24048558,-419694
JINDALPOLY.NS,4886445000,-4086489000,1523776000,2694008000
JINDALSAW.NS,4749784000,7759916000,6126000,1303213000
JINDALSTEL.NS,-3997000000,-24115200000,-16155000000,-25375200000
JINDRILL.NS,NaN,NaN,NaN,NaN
JINDWORLD.NS,NaN,NaN,NaN,NaN
JISLDVREQS.NS,-7194400000,2542330000,2212930000,1762380000
JISLJALEQS.NS,-7194400000,2542330000,2212930000,1762380000
JITFINFRA.NS,-1362624000,-1137941000,-1565124000,-1133702000
JIYAECO.NS,-6034000,182653516,85407243,45536914
JKCEMENT.NS,4833931000,2636340000,2855876000,1719680000
JKIL.NS,1835756000,1770670000,1365515000,1055566000
JKLAKSHMI.NS,2529400000,406200000,433600000,872600000
JKPAPER.NS,4684100000,4249400000,2605800000,1718200000
JKTYRE.NS,1413100000,1705700000,633200000,3810600000
JMA.NS,142237000,161937000,128349000,138181000
JMCPROJECT.NS,11921000,766349000,268467000,-429755000
JMFINANCIL.NS,7779500000,8370500000,7848600000,6488700000
JMTAUTOLTD.NS,-583473000,-175077000,7754000,42932000
JOCIL.NS,124919000,31744597,41045437,82079517
JPASSOCIAT.NS,18655600000,-12471000000,-24085900000,-75118900000
JPINFRATEC.NS,-22500900000,-14021593000,-19207720000,-9891273564
JPOLYINVST.NS,NaN,NaN,NaN,NaN
JPPOWER.NS,-21472200000,-3674700000,-16903400000,-12946900000
JSL.NS,726200000,1451100000,3455000000,830400000
JSLHISAR.NS,4007800000,3962000000,5876500000,2904800000
JSWENERGY.NS,10811800000,6844900000,849100000,6225100000
JSWHL.NS,1064382000,1000258000,695547000,482082000
JSWSTEEL.NS,39190000000,75240000000,61130000000,34670000000
JTEKTINDIA.NS,351216000,782616000,684095000,404679000
JUBILANT.NS,NaN,NaN,NaN,NaN
JUBLFOOD.NS,2787989000,3179804000,1962270000,577746000
JUBLINDS.NS,171690000,-30170000,-47370000,-17830000
JUMPNET.NS,NaN,NaN,NaN,NaN
JUSTDIAL.NS,NaN,NaN,NaN,NaN
JVLAGRO.NS,NaN,NaN,NaN,NaN
JYOTHYLAB.NS,1625814000,1975984000,1788702000,2041526000
KABRAEXTRU.NS,74141000,243728000,199957000,204240000
KAJARIACER.NS,2535300000,2287500000,2286000000,2538100000
KAKATCEM.NS,-7260000,51574000,104798000,288320000
KALPATPOWR.NS,3895900000,4870900000,2782639000,1572937000
KALYANI.NS,NaN,NaN,NaN,NaN
KALYANIFRG.NS,-69252000,69638000,65638000,34832000
KAMATHOTEL.NS,247748000,168856000,-1921970000,415550000
KAMDHENU.NS,18729000,224706000,156675000,81030000
KANANIIND.NS,25620000,21792000,8070000,5029000
KANORICHEM.NS,-315500000,-194960000,115680000,-236940000
KANSAINER.NS,5157800000,4476600000,5137500000,5100800000
KAPSTON.NS,101976057,85573507,60150129,28863649
KARDA.NS,NaN,NaN,NaN,NaN
KARMAENG.NS,1571000,-115191000,-37144000,-20941000
KARURVYSYA.NS,2350247000,2108674000,3456722000,6059826000
KAUSHALYA.NS,-61507000,224947000,-9879000,-38879000
KAYA.NS,-541062000,-155730000,-197692000,-283028000
KCP.NS,582995000,1098498000,1126619000,979016000
KCPSUGIND.NS,-62608720,163136477,114996253,571659918
KDDL.NS,-19657000,251747000,181705000,18549000
KEC.NS,5655200000,4864400000,4582900000,3047784000
KECL.NS,453171000,-279456000,-871472000,-523213000
KEI.NS,2562910000,1807470000,1447820000,936450000
KELLTONTEC.NS,705313273,769422914,683947697,530625154
KENNAMET.NS,,,,
KERNEX.NS,34250454,-213298722,-147155207,-40499640
KESORAMIND.NS,-1875300000,-1004400000,-5775600000,-2420900000
KEYFINSERV.NS,-42233737,-10634277,57123007,57650409
KGL.NS,,-11937181000,519307000,905780000
KHADIM.NS,-312690000,211700000,379010000,306370000
KHANDSE.NS,-35881000,1898171,-7619602,-6115896
KICL.NS,480380000,610830000,507560000,278978346
KILITCH.NS,NaN,NaN,NaN,NaN
KINGFA.NS,246165000,190551000,246404000,124031000
KIOCL.NS,434765000,1118586000,814771000,479252000
KIRIINDUS.NS,3755034000,1641154000,3580213000,2656171000
KIRLFER.NS,1123700000,981100000,380000000,878300000
KIRLOSBROS.NS,718871000,30837000,499859000,35706000
KIRLOSENG.NS,1878900000,2196200000,1362200000,1738900000
KIRLOSIND.NS,1506300000,1317400000,680500000,1193732000
KITEX.NS,NaN,NaN,NaN,NaN
KKCL.NS,730301000,802883000,731866000,745466000
KMSUGAR.NS,177491000,241553000,188653000,282446791
KNRCON.NS,2559420000,2648922000,2289470000,987498000
KOHINOOR.NS,-1837100000,-4173990000,-803575000,-1022934000
KOKUYOCMLN.NS,43562000,152033000,98069000,15132000
KOLTEPATIL.NS,997000000,994100000,1535700000,848800000
KOPRAN.NS,NaN,NaN,NaN,NaN
KOTAKBANK.NS,85933610000,72041305000,62576426000,50192614000
KOTARISUG.NS,194159000,127104000,22909000,119602000
KOTHARIPET.NS,183291000,121857000,95760000,58075000
KOTHARIPRO.NS,347400000,1235700000,553500000,757200000
KPITTECH.NS,1467750000,550200000,-10640000,
KPRMILL.NS,3766800000,3348700000,2903800000,2868200000
KRBL.NS,5581900000,5030200000,4344400000,3993964000
KREBSBIO.NS,-288720000,-200115000,-178249000,-163048000
KRIDHANINF.NS,-250100000,-2868869000,395112000,1696928000
KRISHANA.NS,137742000,135115000,35415000,33016000
KSB.NS,,,,
KSCL.NS,2599045000,2174046000,2114105000,772895000
KSERASERA.NS,,-450058000,-4369861000,-28893000
KSK.NS,,-3815510000,-17125070000,-6996210000
KSL.NS,1340800000,1313790000,1152530000,1558720000
KTKBANK.NS,4317765000,4772398000,3256078000,4522613000
KUANTUM.NS,718058000,779388000,728875000,593009000
KWALITY.NS,-1444321000,-32161491000,923459000,1941491000
L&TFH.NS,,,14658200000,10482125000
LAKPRE.NS,,,,-399682019
LAKSHVILAS.NS,-8360446000,-8940971000,-5848661000,2560721000
LALPATHLAB.NS,2275870000,2004670000,1717520000,1555890000
LAMBODHARA.NS,NaN,NaN,NaN,NaN
LAOPALA.NS,842693000,740353000,734378000,621861000
LASA.NS,36284000,-120306000,123399000,23624000
LAURUSLABS.NS,2552730000,937640000,1676100000,1902760000
LAXMIMACH.NS,277742000,1853812000,2146401000,1864076000
LEMONTREE.NS,-130545000,563788000,145536000,-51201000
LFIC.NS,-65863422,6212704,46175352,31460153
LGBBROSLTD.NS,NaN,NaN,NaN,NaN
LGBFORGE.NS,-6399000,20571000,-31795000,-21666000
LIBAS.NS,43424313,57078800,29110806,10383363
LIBERTSHOE.NS,114173494,68426894,66010842,63902634
LICHSGFIN.NS,24036600000,24343700000,20081500000,19422786000
LINCOLN.NS,514663000,487389000,346494082,281335693
LINCPEN.NS,192462000,51469000,78411000,172632000
LINDEINDIA.NS,,,,
LOKESHMACH.NS,-46842000,67654000,47047000,21103000
LOTUSEYE.NS,NaN,NaN,NaN,NaN
LOVABLE.NS,31406855,8154520,-23804684,128502393
LPDC.NS,3762930,1721293,5255873,8517465
LSIL.NS,24905000,28750000,20735000,8874000
LT.NS,102397100000,96472500000,80044300000,64855000000
LTI.NS,15205000000,15155000000,11124000000,9709000000
LTTS.NS,8224000000,7684000000,5066000000,4250000000
LUMAXIND.NS,718968000,1037942000,713623000,543710000
LUMAXTECH.NS,510044000,562305000,482947000,400793000
LUPIN.NS,NaN,NaN,NaN,NaN
LUXIND.NS,1224828000,987941000,778797000,628478000
LYKALABS.NS,-626203000,-63519000,-190049000,-65966000
LYPSAGEMS.NS,-217949000,144171000,280744000,214965000
M&M.NS,,,79577900000,40505300000
M&MFIN.NS,,,10514338000,5296998000
MAANALU.NS,75500733,91706066,64175183,32664450
MACPOWER.NS,41208078,126446236,70418113,7840000
MADHAV.NS,20029000,46118450,17989771,52090257
MADHUCON.NS,NaN,NaN,NaN,NaN
MADRASFERT.NS,-1348800000,-808500000,-448100000,35400000
MAGADSUGAR.NS,830391000,342154000,249114000,578442000
MAGMA.NS,270534000,3040063000,2368877000,127323000
MAGNUM.NS,-121700000,-644747,7665838,1031588780
MAHABANK.NS,NaN,NaN,NaN,NaN
MAHAPEXLTD.NS,137010000,100244000,539511000,290616000
MAHASTEEL.NS,24150000,58576000,23611000,12394000
MAHEPC.NS,230398000,112943000,49386000,99047000
MAHESHWARI.NS,147114000,147966742,116472995,97199332
MAHINDCIE.NS,,,,
MAHLIFE.NS,NaN,NaN,NaN,NaN
MAHLOG.NS,548400000,864000000,652700000,461000000
MAHSCOOTER.NS,1799427000,728002000,607577000,130674000
MAHSEAMLES.NS,1146956000,2019357000,2001264000,1158192000
MAITHANALL.NS,2220200000,2552200000,2918012000,1796051000
MAJESCO.NS,902200000,717400000,28000000,67300000
MALUPAPER.NS,6600906,74207433,14597280,28899229
MANAKALUCO.NS,58412000,73259000,12440000,-53506000
MANAKCOAT.NS,NaN,NaN,NaN,NaN
MANAKSIA.NS,610473000,750474000,960930000,1011647000
MANAKSTEEL.NS,85970000,83276000,156203000,89778000
MANALIPETC.NS,466573000,765932000,578994000,395551000
MANAPPURAM.NS,14803170000,9485500000,6764760000,7584900000
MANGALAM.NS,82525000,-80308000,198896000,222750000
MANGCHEFER.NS,645532000,328793000,605826000,194147000
MANGLMCEM.NS,759021000,-97372000,113819000,366347000
MANGTIMBER.NS,-147310000,-142954000,-93369000,-137164000
MANINDS.NS,555026000,588370000,636926000,335738000
MANINFRA.NS,-122288000,425579000,1091589000,655139000
MANUGRAPH.NS,NaN,NaN,NaN,NaN
MARALOVER.NS,-152812000,81306000,9869000,138329000
MARATHON.NS,249440000,315008000,387457000,841374000
MARICO.NS,NaN,NaN,NaN,NaN
MARKSANS.NS,1207526847,804371045,358009563,113341415
MARUTI.NS,56776000000,76506000000,78807000000,75110000000
MASFIN.NS,1812614000,1546065000,1051903000,693192000
MASKINVEST.NS,41616,94050,1723331,2183469
MASTEK.NS,1138100000,1014700000,699600000,324100000
MATRIMONY.NS,295348000,424506000,738626000,429666000
MAWANASUG.NS,-829120000,403410000,97590000,3591250000
MAXHEALTH.NS,NaN,NaN,NaN,NaN
MAXIND.NS,NaN,NaN,NaN,NaN
MAXVIL.NS,,-293214000,33556000,-66468000
MAYURUNIQ.NS,NaN,NaN,NaN,NaN
MAZDA.NS,166451823,140973683,102960321,129189741
MBAPL.NS,NaN,NaN,NaN,NaN
MBECL.NS,NaN,NaN,NaN,NaN
MBLINFRA.NS,2652123000,-2638653000,190937000,-641928000
MCDHOLDING.NS,-68409349,30066359,-16074471,-211402682
MCDOWELL-N.NS,6206000000,6836000000,6519000000,930000000
MCL.NS,NaN,NaN,NaN,NaN
MCLEODRUSS.NS,NaN,NaN,NaN,NaN
MCX.NS,2365000000,1462400000,1083600000,1265900000
MEGASOFT.NS,7071000,3342000,16914000,27188000
MEGH.NS,2890152000,2953672000,2379271000,1162095000
MELSTAR.NS,,-1011000,-27176000,-38857000
MENONBE.NS,143980000,252968000,210735000,190987000
MEP.NS,NaN,NaN,NaN,NaN
MERCATOR.NS,-9095300000,-5444300000,-2318100000,288000000
METALFORGE.NS,-3034300000,-2923651000,-9301828000,-6450250000
METKORE.NS,,,-189330294,-218857916
METROPOLIS.NS,NaN,NaN,NaN,NaN
MFSL.NS,2728500000,4164721000,4418402000,5932739000
MGL.NS,7935098000,5463891000,4778723000,3934275000
MHRIL.NS,-1342625000,595719000,1327704000,1455525000
MIC.NS,,-274903039,-1913574979,-349023523
MIDHANI.NS,1581063000,1305569000,1312620000,1263130000
MINDACORP.NS,NaN,NaN,NaN,NaN
MINDAIND.NS,NaN,NaN,NaN,NaN
MINDTECK.NS,-648000000,27400000,-56500000,92876000
MINDTREE.NS,6309000000,7541000000,5701000000,4160000000
MIRCELECTR.NS,-114697000,-44022000,234925000,-192421000
MIRZAINT.NS,477134000,487900000,784200000,717400000
MITTAL.NS,NaN,NaN,NaN,NaN
MMFL.NS,417119000,654987000,605962000,434219000
MMP.NS,185726000,226059000,190361000,172120000
MMTC.NS,-2737200000,1087200000,375200000,-297600000
MODIRUBBER.NS,-23320000,90631000,153560000,244494000
MOHITIND.NS,-486427,7019104,4405172,19405456
MOHOTAIND.NS,-307940000,4338000,37350000,29186000
MOIL.NS,2482202000,4784617000,4174263000,3074058000
MOLDTECH.NS,107475480,119202480,55325230,61719180
MOLDTKPAC.NS,NaN,NaN,NaN,NaN
MONTECARLO.NS,626901000,595961000,679147000,441564000
MORARJEE.NS,NaN,NaN,NaN,NaN
MOREPENLAB.NS,335789000,288404000,297709000,236302000
MOTHERSUMI.NS,12945000000,20981000000,22599000000,21724000000
MOTILALOFS.NS,1895800000,2983100000,6322800000,3705700000
MOTOGENFIN.NS,-34926000,-36482684,-12683839,-16279130
MPHASIS.NS,11848370000,10733540000,8505770000,8067440000
MPSLTD.NS,598584000,760353000,702094000,704192000
MRF.NS,14225700000,11306100000,11316100000,14862200000
MRO-TEK.NS,-52126143,-90184195,74844329,84941719
MRPL.NS,-40391290000,3512610000,17735630000,32932100000
MSPL.NS,-676885000,-206032000,-556878000,-937436000
MSTCLTD.NS,NaN,NaN,NaN,NaN
MTEDUCARE.NS,,91207000,-1318256000,58396000
MTNL.NS,-36937200000,-33880700000,-29713500000,-29360500000
MUKANDENGG.NS,-301812000,-221350000,-108521000,-26035000
MUKANDLTD.NS,-2398800000,-1154800000,8210300000,-113500000
MUKTAARTS.NS,-82464686,26102286,-47402702,-76770330
MUNJALAU.NS,37387000,373011000,415903000,317666404
MUNJALSHOW.NS,425370000,625950000,775142000,607133000
MURUDCERA.NS,NaN,NaN,NaN,NaN
MUTHOOTCAP.NS,NaN,NaN,NaN,NaN
MUTHOOTFIN.NS,31686810000,21029610000,18437520000,12072603780
NACLIND.NS,167400000,-69500000,115700000,326600000
NAGAFERT.NS,-4588922000,-4907355000,-215374000,-1217936000
NAGREEKCAP.NS,-647322863,-485540139,-171551499,-13299649
NAGREEKEXP.NS,6846925,31316323,23945148,9953166
NAHARCAP.NS,36953000,249878000,187766000,629438000
NAHARINDUS.NS,-247045000,-217048000,177742000,690478000
NAHARPOLY.NS,372759000,122279000,114737000,188405000
NAHARSPING.NS,-530596000,651207000,-321835000,459725000
NAM-INDIA.NS,4152500000,4871000000,4572000000,4019600000
NATCOPHARM.NS,4581000000,6424000000,6952000000,4849000000
NATHBIOGEN.NS,504840322,384334658,294185054,162824592
NATIONALUM.NS,1362300000,17336900000,13421900000,6677200000
NATNLSTEEL.NS,-2908322000,-2404410000,-1428920000,-821158000
NAUKRI.NS,-2457480000,5922020000,5009490000,-426900000
NAVINFLUOR.NS,4085856000,1490980000,1797780000,1366036000
NAVKARCORP.NS,453127000,528193000,1009177000,887888000
NAVNETEDUL.NS,1972400000,1528200000,1273600000,1706100000
NBCC.NS,998676000,3916399000,3957217000,3254929000
NBIFIN.NS,129625668,42478930,38349631,806767964
NBVENTURES.NS,5332072000,3369308000,2779766000,928579000
NCC.NS,3141100000,5675700000,1387300000,84040000
NCLIND.NS,508422000,468630000,491076000,546732000
NDGL.NS,NaN,NaN,NaN,NaN
NDL.NS,-5074000,220780167,463529407,725468454
NDRAUTO.NS,,81916000,,
NDTV.NS,NaN,NaN,NaN,NaN
NECCLTD.NS,63895681,45344787,38736353,56009592
NECLIFE.NS,NaN,NaN,NaN,NaN
NELCAST.NS,360051000,384408000,382623000,341138000
NELCO.NS,143800000,222900000,121100000,62800000
NEOGEN.NS,286565000,209469000,109845000,76830000
NESCO.NS,2338901000,1804281000,1787187000,1699495000
