,2020-03-31,2019-03-31,2018-03-31,2017-03-31
ASIANPAINT.bo,27051700000,21559200000,20389300000,19394300000
BRITANNIA.bo,14026300000,11591200000,10042300000,8844700000
COLPAL.bo,8164660000,7755688000,6733749000,5774324000
EIHOTEL.bo,1488170000,1315410000,1792020000,1031130000
INDHOTEL.bo,3544200000,2868200000,1008700000,-632000000
CASTROLIND.bo,,,,
ITC.bo,153062300000,125923300000,112712000000,102894400000
APOLLOTYRE.bo,4763950000,6798400000,7238820000,10989990000
CEATLTD.bo,NaN,NaN,NaN,NaN
MODIRUBBER.bo,-23320000,90631000,153560000,244494000
FINOLEXIND.bo,3326500000,3672500000,3063336000,3548473000
SUNRINV.bo,NaN,NaN,NaN,NaN
ZGOLDINV.bo,NaN,NaN,NaN,NaN
PEOPLIN.bo,NaN,NaN,NaN,NaN
DSINVEST.bo,367386,21554827,88251845,-599215
CENTRUM.bo,144462000,1161763000,318541710,300140398
TCIFINANCE.bo,-523188000,24661000,16736118,36425086
KRATOSENER.bo,-472000,9120781,7768501,2450791
ANTARIKSH.bo,NaN,NaN,NaN,NaN
IITL.bo,-395653000,-462398600,-844235350,-258348906
INDPRUD.bo,244472000,189187000,199534000,210170000
TATAINVEST.bo,905310000,1337788000,1310701000,2004003000
JAYBHCR.bo,-11505000,-606388766,-15713432,-17973228
PRISMX.bo,NaN,NaN,NaN,NaN
MOTOGENFIN.bo,-34926000,-36482684,-12683839,-16279130
RAPIDIN.bo,58620,1214607,4036139,2610
WALCHPF.bo,4096000,8915000,21144000,9323000
ZSWASTSA.bo,NaN,NaN,NaN,NaN
WHBRADY.bo,45077000,45380000,19083000,32105000
TECHNVISN.bo,-24423767,-378549533,-35888130,700499
SHAILY.bo,235902000,192807000,238915000,158556000
BBTC.bo,5982650000,6209355000,2773976000,4217645000
BOMBCYC.bo,28066458,24642429,15917658,12237206
GREAVESCOT.bo,1291700000,1647100000,2021900000,1806600000
MULLER.bo,3518265,1920326,-345936,391436
AMALGAM.bo,-3756385,-1383952,-1080843,-654110
ANANDPROJ.bo,NaN,NaN,NaN,NaN
INDIANVSH.bo,,-18162523,25231026,33344091
COASTCORP.bo,340801000,378380000,238864000,96978000
CHOWGULSTM.bo,-673129000,-907687000,40680000,-727742000
GLOBOFFS.bo,-348320000,-4938020000,-1926154000,-1141772000
DHENUBUILD.bo,NaN,NaN,NaN,NaN
ASIIL.bo,NaN,NaN,NaN,NaN
SAGCEM.bo,267100000,135900000,262600000,-39200000
DECCANCE.bo,566438000,460600000,385493000,468707000
MANGLMCEM.bo,759021000,-97372000,113819000,366347000
NCLIND.bo,508422000,468630000,491076000,546732000
SAURASHCEM.bo,565058000,-49212000,624627000,139077000
SHREDIGCEM.bo,564371000,20611000,133709000,-90461000
BOMBPOT.bo,NaN,NaN,NaN,NaN
BORORENEW.bo,NaN,NaN,NaN,NaN
LERTHAI.bo,NaN,NaN,NaN,NaN
TRIVENIGQ.bo,155666000,23068000,51315000,99154000
NILACHAL.bo,-14842000,-16508810,-16467211,6215568
ANDHRAPAP.bo,NaN,NaN,NaN,NaN
BALKRISIND.bo,9596500000,7736500000,7357900000,7168500000
ORIENTPPR.bo,199279000,1016497000,492889000,379181000
CITADEL.bo,5522000,4602000,10717000,39708000
ROLLT.bo,-232854000,-238226000,-4443000,-194039000
SESHAPAPER.bo,NaN,NaN,NaN,NaN
SOLIDCO.bo,NaN,NaN,NaN,NaN
SHBHAWPA.bo,,,,-411200000
NATHIND.bo,NaN,NaN,NaN,NaN
VAPIPPR.bo,5138498,-266364,2219810,1333001
SINTEX.bo,-12564100000,215200000,1418400000,1342500000
DCM.bo,NaN,NaN,NaN,NaN
FORBESCO.bo,-3246016000,69643000,-194427000,844798000
HPCOTTON.bo,3393000,-2800000,23541000,-21524000
UNITEDINT.bo,6661717,5598403,2729975,8503605
JAMSHRI.bo,-57428913,-33636082,-66182347,-15333922
KATRSPG.bo,-22266380,985897,-29166145,-26128458
KESORAMIND.bo,-1875300000,-3633200000,-5775600000,-2420900000
LAKSHMIMIL.bo,-15192000,-79312000,14229000,10657000
VTL.bo,5775200000,7307200000,5811900000,9814100000
MODERN.bo,-208819000,-32701000,-54044000,-12119000
PENINLAND.bo,-4540100000,-5610500000,-4487900000,-2169100000
PHOENIXLTD.bo,3347311000,4210178000,2423646000,1679213000
MARATHON.bo,240801000,314778000,387457000,841374000
RAJABAH.bo,NaN,NaN,NaN,NaN
RELCHEMQ.bo,93311000,40914000,25977000,64800000
RUBYMILLS.bo,276953000,178036000,351624000,374063000
SIMPLXREA.bo,NaN,NaN,NaN,NaN
SWANENERGY.bo,-58453000,-53093000,546930000,6092000
VICTMILL.bo,32410789,24345006,8808941,6367447
ZSVTRADI.bo,NaN,NaN,NaN,NaN
ZSVARAJT.bo,10044207,13025996,12124839,10567178
SALSAIN.bo,2217057,-88990,61621,1195640
INDSOYA.bo,NaN,NaN,NaN,NaN
ZODIACVEN.bo,29000,-4054227,-457416,-9508689
VEERENRGY.bo,3255000,11004000,25504000,11944000
SW1.bo,372000,4239000,2385000,2229000
TILAK.bo,2705612,-26858931,-25593170,-19206774
KKFIN.bo,NaN,NaN,NaN,NaN
UNIJOLL.bo,NaN,NaN,NaN,NaN
WAGEND.bo,702481,752986,655223,-187196
ELCIDIN.bo,731802000,545439000,463135000,351405000
HEALINV.bo,NaN,NaN,NaN,NaN
SAHARA.bo,,-54567590,-275133980,-22882800
SHRENTI.bo,NaN,NaN,NaN,NaN
BANSWRAS.bo,532874000,243506000,83988000,191194000
MODWOOL.bo,1533000,2820178,-4549633,-3890871
MODIPON.bo,-8452000,-79555000,-45906000,-21732000
SHRIDINE.bo,10977000,-599000,-63005000,24661000
SRF.bo,10190900000,6416300000,4617100000,5149900000
SIYSIL.bo,692472000,990870000,1108131000,910137000
SWADPOL.bo,118488000,79884000,-3376000,11325000
FOMEHOT.bo,48630000,91797000,82289000,108316000
SHRAJSYNQ.bo,NaN,NaN,NaN,NaN
SHRMFGC.bo,-2524000,-2226935,-1431245,-1274287
ZSATYASL.bo,NaN,NaN,NaN,NaN
BBL.bo,NaN,NaN,NaN,NaN
ELPROINTL.bo,139718000,999200000,184987000,58591000
EMCO.bo,,-3499223000,-1117375000,-656450000
GEE.bo,98153791,27664702,34256250,34556165
HIRECT.bo,184791000,117908000,13145000,-71220000
NIPPOBATRY.bo,14056000,184233000,223410000,191779000
ZENSARTECH.bo,2634200000,3135900000,2415300000,2348700000
JYOTI.bo,NaN,NaN,NaN,NaN
JSLINDL.bo,3116123,3230171,2047641,5062627
KAYCEEI.bo,14172279,13518689,11348780,15821150
INDOKEM.bo,5100000,-11600000,-17200000,138400000
PANAENERG.bo,NaN,NaN,NaN,NaN
NELCO.bo,143800000,222900000,121100000,62800000
PERMAGN.bo,143197107,148046069,53882750,11856251
HIGHENE.bo,56019000,4363000,32846000,-8605000
STDBAT.bo,10752970,11207480,-587180,-515590
UNIVCABLES.bo,900754000,1358589000,826960000,704884000
WSIND.bo,-607630000,-2242140000,319570000,440990000
DLTNCBL.bo,58867000,503798000,-131025000,-71895000
LAKSELEC.bo,4288000,102060000,117408000,88007000
MODULEX.bo,NaN,NaN,NaN,NaN
DELTAMAGNT.bo,-123073670,-33327050,-32580050,-43554840
PAZEL.bo,NaN,NaN,NaN,NaN
CONFINT.bo,111028,67764,483361,178648
RELTD.bo,58160000,-2133090000,-1397690000,-18100000
GDTRAGN.bo,NaN,NaN,NaN,NaN
EMPOWER.bo,-134258000,270000,-589000,440778
ZMULTIPU.bo,390613,546018,1214739,372758
REMISIN.bo,NaN,NaN,NaN,NaN
RIDHISYN.bo,NaN,NaN,NaN,NaN
SOFTBPO.bo,,-3590000,-25675000,-2870000
NYSSACORP.bo,1835000,8344491,3964766,6532883
ZVINADTR.bo,-529000,-161151,144085,41129
AVTIL.bo,13055495,-193707409,3997449,4620995
KRISHNA.bo,,-2226000,-4634000,243000
GANHOLD.bo,NaN,NaN,NaN,NaN
SJCORP.bo,NaN,NaN,NaN,NaN
UNIABEXAL.bo,53620000,94096000,13596000,-84069000
SARDAEN.bo,1263400000,2031800000,2024919000,1318791000
BGWTATO.bo,21621000,36910000,11092000,12777000
BOMBWIR.bo,-1805827,785662,364718,-962085
UNIVPRIM.bo,-2239478,173983,4299925,4455139
GALADA.bo,NaN,NaN,NaN,NaN
STRIPMT.bo,NaN,NaN,NaN,NaN
IBRIGST.bo,-1096473,-1569389,-1054436,-1439699
INDIANHUME.bo,734084000,863124000,660627000,996764000
INLCM.bo,-3572005,4788221,-165002,1452348
INVPRECQ.bo,-7239000,99302000,79368000,41717556
INFORTEC.bo,-11694985,-8848092,13343055,4943420
KAIRA.bo,45043000,35361000,48042000,27354000
ORIENTABRA.bo,NaN,NaN,NaN,NaN
NATIONSTD.bo,65257000,47594000,111230000,414189000
DUNCANENG.bo,32630000,27793000,1476677,-58757695
SANDUMA.bo,1473853000,1464816000,1104799000,598911000
STOVACQ.bo,,,,
TATAYODOGA.bo,-79326000,-199618000,-256564000,-829488000
TINPLATE.bo,950284000,579990000,731628000,278602000
CHOLAHLDNG.bo,NaN,NaN,NaN,NaN
ZWELCAST.bo,-2629000,18390000,15936000,17650000
WMINIMT.bo,NaN,NaN,NaN,NaN
AUTOAXLES.bo,411340000,1215500000,839320000,494180000
ATLASCYCLE.bo,NaN,NaN,NaN,NaN
ACGL.bo,NaN,NaN,NaN,NaN
SETCO.bo,-445700000,31251000,37515000,-86563000
SCOOTER.bo,-157251000,-46326000,-186222000,-90521000
TALBROAUTO.bo,121996000,263779000,228956000,122239000
ZFSTEERING.bo,-2800000,438670000,432300000,313160000
SMLISUZU.bo,-210621000,195737000,84970000,630099000
TIL.bo,-185000000,231600000,75800000,247400000
EICHERMOT.bo,18274400000,22027300000,19596700000,16670800000
JAINEX.bo,-3000000,6103113,-300509,-2137388
ALFREDHE.bo,NaN,NaN,NaN,NaN
CIMMCO.bo,,278068000,-233182000,-191684000
VELJAN.bo,NaN,NaN,NaN,NaN
DYNAMATECH.bo,390600000,274700000,7200000,196200000
GGDANDE.bo,-33969313,-41635444,-46161554,-25424780
GMM.bo,711310000,505810000,426760000,311220000
KIRLPNU.bo,534920000,552620000,499430000,537800000
TULIVE.bo,NaN,NaN,NaN,NaN
KPT.bo,NaN,NaN,NaN,NaN
LXMIATO.bo,33472000,12583000,17289000,4625000
LYNMC.bo,NaN,NaN,NaN,NaN
MANUGRAPH.bo,-353091000,-163376000,-142492000,-353738000
MIRCH.bo,-3514689,-2425513,-2459567,842200
NESCO.bo,2338901000,1804281000,1787179000,1699493000
INTEGRAEN.bo,NaN,NaN,NaN,NaN
REVATHI.bo,150053000,115347000,-88239000,101475000
TEXINFRA.bo,-109732000,267946000,99191000,209746000
WENDT.bo,100253000,154134000,131240000,120512000
SINDUVA.bo,8045,58534,4885,7358
RESPONIND.bo,241853000,287040000,107660000,106770000
SHYMINV.bo,-883597,-3560725,-4914081,-3830202
MAHACORP.bo,-731000,-925408,-19797772,107039
DOLAT.bo,710458232,505766087,311956408,13545115
WESTLIFE.bo,NaN,NaN,NaN,NaN
ZEEL.bo,5265000000,15671000000,14791000000,22213000000
GOLDCORP.bo,8587452,50242915,37588659,25538251
WWTECHHOL.bo,NaN,NaN,NaN,NaN
ZKOVALIN.bo,NaN,NaN,NaN,NaN
SVPGLOB.bo,511446000,462275322,679500641,176107653
MULTIIN.bo,NaN,NaN,NaN,NaN
SKYLMILAR.bo,9481000,-2124000,-34107000,-58990000
REMIPRO.bo,NaN,NaN,NaN,NaN
BIMETAL.bo,10844000,114177000,111505000,40762000
TAPARIA.bo,305882000,235095000,145462000,109145000
BHARATGEAR.bo,-187778000,125298000,63030000,-14608000
BRADYM.bo,18394000,20727000,-11337000,593000
LATIMMETAL.bo,NaN,NaN,NaN,NaN
ELECON.bo,897015000,701092000,74850000,107502000
DECANBRG.bo,-2868199,-4966521,-6148284,-3825762
GRAUWEIL.bo,758408000,638721000,637787000,541985000
GAJRA.bo,NaN,NaN,NaN,NaN
HIMTEK.bo,NaN,NaN,NaN,NaN
GABRIEL.bo,847080000,949880000,942370000,826660000
HERCULES.bo,129793000,128035000,97840000,79561000
HINDEVER.bo,-146287000,-10314109,517689281,-143136564
IFBIND.bo,274100000,729500000,809700000,532700000
SINGER.bo,79756000,93880000,90392000,76243000
INTLCOMBQ.bo,-18520000,35259000,-25110000,23347000
FMGOETZE.bo,324967000,874130000,883185000,772842000
JOSTS.bo,5446000,32646000,17967000,-19941000
SCHAEFFLER.bo,,,,
RANEHOLDIN.bo,NaN,NaN,NaN,NaN
ROLCOEN.bo,4930235,14314996,1972672,-17036072
SNL.bo,41661000,81436000,82202000,66160000
JAIPAN.bo,1799000,1890858,32824205,372032
MANCREDIT.bo,,71683044,84022056,40189376
TRF.bo,-1850337000,-345683000,-1341135000,-240985000
WPIL.bo,562155000,1256993000,400781000,71003000
KENNAMET.bo,,,,
HINDHARD.bo,319000,3914000,9149000,-7824000
TRITONV.bo,52747000,34515000,65370000,86815000
SUDAI.bo,NaN,NaN,NaN,NaN
PRAKASH.bo,1181900000,5392200000,3862500000,810000000
HARME.bo,NaN,NaN,NaN,NaN
ARSHIYA.bo,NaN,NaN,NaN,NaN
GRINDWELL.bo,1825216000,1672448000,1497450000,1193948000
LAKPRE.bo,,,,-399769520
ANUPMAL.bo,NaN,NaN,NaN,NaN
STANROS.bo,-81604000,-28994000,33770101,40634343
PRECTRA.bo,,138994000,88218000,57531000
GENESYS.bo,-50855000,-37321000,170057370,64565759
ALNATRD.bo,NaN,NaN,NaN,NaN
PANKAJPIYUS.bo,-1948770,385950,4142570,5326110
PARNAXLAB.bo,-29142640,32987460,10538630,36844100
INTELLCAP.bo,1243507,395521,-1484033,60295
VIVIDHA.bo,-143533000,1635259,14091611,13575777
ISHWATR.bo,NaN,NaN,NaN,NaN
TERRAFORM.bo,NaN,NaN,NaN,NaN
APIS.bo,32633000,105509000,119231000,103019000
ZKHATAUE.bo,NaN,NaN,NaN,NaN
SRIOMTR.bo,NaN,NaN,NaN,NaN
KANANIIND.bo,25620000,21792000,8070000,5029000
GCKL.bo,NaN,NaN,NaN,NaN
ZSARVAMA.bo,NaN,NaN,NaN,NaN
ASL.bo,NaN,NaN,NaN,NaN
VIKSHEN.bo,NaN,NaN,NaN,NaN
BLISSGVS.bo,NaN,NaN,NaN,NaN
INEOSSTYRO.bo,-95226000,-124673000,662254000,692798000
ALEMBICLTD.bo,3291179000,2131038000,1629790000,1453903000
AMNPLST.bo,246003000,164317000,147568000,147995000
ANUHPHR.bo,143053000,233659000,165124000,200506000
MODISNME.bo,151172000,166813000,164023000,142640000
BAYERCROP.bo,4745000000,3371000000,3001000000,2910000000
SASHWAT.bo,-130851916,10541,2965783,2261449
CHEMOPH.bo,4151548,2062904,1006283,46841258
CLNINDIA.bo,507051000,185565000,216007000,244804000
COROMANDEL.bo,10650400000,7204800000,6913100000,4769600000
DEEPAKNI.bo,6110300000,1736600000,790157000,963151000
DHARAMSI.bo,314630000,461414000,122962000,170461000
FERMENTA.bo,NaN,NaN,NaN,NaN
GOCLCORP.bo,495965000,405585000,341078000,326552000
JAYCH.bo,-9731839,-46866823,-8185348,6318078
JLMORI.bo,41600000,72704000,96426000,18851000
KANORICHEM.bo,NaN,NaN,NaN,NaN
KELENRG.bo,47392000,60252000,75537000,58386000
KEMP.bo,10543000,5172000,18177000,14106000
NITTAGELA.bo,112416000,34711000,44546172,141653260
MPAGI.bo,-2953662,674233,7255856,-982145
ORIENTCQ.bo,731374000,751315000,568240000,512349000
PHILIPCARB.bo,2865515000,3836961000,2288430000,692849000
AMAL.bo,91917000,77505000,97041000,88866000
POLYCHEM.bo,30663000,36245000,2293000,8054000
PUNJABCHEM.bo,107500000,168000000,171800000,-199300000
GUJCMDS.bo,-549778,-4566288,-3799074,-4637301
SADHNANIQ.bo,NaN,NaN,NaN,NaN
SUDARSCHEM.bo,1445330000,1350990000,847250000,1013550000
ULTRAMAR.bo,620070000,564783000,436431000,324739000
TRANSPEK.bo,729415000,657370000,264029000,299763000
UNICHEMLAB.bo,NaN,NaN,NaN,NaN
MYSORPETRO.bo,48560000,177593000,716483000,146827000
ALKYLAMINE.bo,2013233000,861039000,660002000,518185000
TUTIALKA.bo,NaN,NaN,NaN,NaN
ASTRAZEN.bo,NaN,NaN,NaN,NaN
PACL.bo,88047000,558603000,-48220000,-243210000
TANFACIND.bo,169743000,359677000,96779000,32929000
GUJPETR.bo,20228000,245371000,-4728000,9848000
SWADEIN.bo,-1848000,-9592448,-2433045,766548
MASCH.bo,NaN,NaN,NaN,NaN
GUJTHEM.bo,236746000,64090000,38672000,43775000
JAYSYN.bo,25688663,40232729,16958209,50301000
MAKERSL.bo,-1238000,24488000,30569000,36997000
CONTCHM.bo,,3365769,338538,383753
JBCHEPHARM.bo,2720471000,1934663000,1383409000,1840627000
IGLFXPL-B.bo,NaN,NaN,NaN,NaN
ADVPETR-B.bo,740000,1062590,846284,853826
RAJSPTR.bo,698000,301000,126000,18000
BLUECHIPT.bo,58154000,28910000,51835000,20972000
JAGAJITIND.bo,-445900000,-659300000,-745600000,-1157700000
KESARENT.bo,22934000,-402238000,-467167000,61618000
TI.bo,2697276000,-1595133000,-1511301000,-2795819000
EMERALL.bo,-92237855,-123519690,-130855378,-171687325
RAVALSUGAR.bo,,199277000,-37195000,-76090000
SAKHTISUG.bo,-2059239000,-2140142000,-1771026000,393204000
WALCHANNAG.bo,-654600000,-21400000,-258200000,-795200000
KHODAY.bo,NaN,NaN,NaN,NaN
IFBAGRO.bo,222056000,313630000,286282000,320628000
DHARSUGAR.bo,NaN,NaN,NaN,NaN
THIRUSUGAR.bo,,,-791100000,-84370000
KFBL.bo,76699000,87111000,53343000,32141000
CAPRO.bo,9511156,5016353,1718866,-1153040
GMBREW.bo,678501000,823032000,728989000,436369000
RANASUG.bo,2655566000,-749292000,-864964000,-451230000
PICCASUG.bo,179865,3299271,-1224783,934888
RIGASUG.bo,-240996000,-464312000,-208557000,-47370000
SDBL.bo,150210877,197420753,252326801,141571103
CJGEL.bo,2192695,3730606,617451,-20089354
MOUNTSHIQ.bo,,-47759486,-125112235,-108710407
AMRITCORP.bo,-25929000,113873000,165262000,120676000
ASALCBR.bo,493362000,302639000,251892000,169124000
CORAGRO.bo,NaN,NaN,NaN,NaN
FOODSIN.bo,110897000,1092165000,34696000,-14152000
IVP.bo,NaN,NaN,NaN,NaN
KLRFM.bo,NaN,NaN,NaN,NaN
OLYOI.bo,,-497052003,19008732,57161126
MLKFOOD.bo,83900000,102300000,81600000,-10000000
POLSON.bo,70983000,99279958,109134911,103258046
WIPRO.bo,97218000000,90031000000,80081000000,84895000000
ORIBEVER.bo,4100000,23738000,11834000,3905000
DHANUKA.bo,1413485000,1125758000,1261777000,1218740000
TTKHEALTH.bo,123194000,243737000,181653000,187398000
TGVSL.bo,472745000,684011000,296112000,165774000
LIMECHM.bo,-3175000,26221000,76564186,50390790
KANPRPLA.bo,49304000,162012000,159213000,144631000
TAINWALCHM.bo,43366000,15202000,63651000,67386000
JAGSNPHARM.bo,78708000,72161000,-115506000,
KHAICHEM.bo,150805000,78974000,16422000,16576000
UNTTEMI.bo,-3424000,299627,5301039,5667601
NOL.bo,NaN,NaN,NaN,NaN
GILLETTE.bo,,,,
WIREFABR.bo,15914565,12711779,8394366,402891
ANSALHSG.bo,NaN,NaN,NaN,NaN
MCCHRLS-B.bo,-172070000,281180000,218020000,293290000
ADDIND.bo,,-6276000,485000,3431265
PIONRINV.bo,31115000,19349142,3210795,178047372
ASHNOOR.bo,32343744,41429056,21795378,29124375
UNITECH.bo,,-7814652000,-12750727000,-4026659664
VIPIND.bo,1117300000,1452700000,1267500000,852100000
DHRUVES.bo,-354716,-28000,209000,141000
SCHABLON.bo,-18214000,-48209000,-50525000,-59172000
FIBERWEB.bo,103008234,90865453,363091754,172374033
LKPFIN.bo,-227333000,198040000,196666363,100141163
EASTBUILD.bo,-1720000,-855000,4586000,-182000
MNPLFIN.bo,,8411000,16196000,12697000
BAJAJST.bo,236400000,137100000,114500000,-100400000
KIDUJA.bo,NaN,NaN,NaN,NaN
KEYCORP.bo,1888285,12058726,23418994,11522006
SHIKHARLETR.bo,NaN,NaN,NaN,NaN
GUJHOTE.bo,42970512,40787619,33690116,38648172
RAJATH.bo,-769800,-2433020,-3513387,-1382556
RASRESOR.bo,884000,4370677,3177042,6084838
PARMCOS-B.bo,,-1277000,367000,-936000
JINDHOT.bo,6793000,14965000,9178000,2094000
JPTRLES.bo,-1098176,-527035,-469776,-403614
SIMMOND.bo,NaN,NaN,NaN,NaN
BNALTD.bo,40545000,50289000,93113000,59169000
LEDOTEA.bo,-42997000,-23560000,-7915000,-11430000
HAWKINCOOK.bo,NaN,NaN,NaN,NaN
WARRENTEA.bo,NaN,NaN,NaN,NaN
COCHMAL.bo,-4738450,-3949240,-2912513,-4945939
BESTEAST.bo,-3511537,2796501,2533434,1484279
NEAGI.bo,171402000,138921000,120559000,116430000
ISTLTD.bo,803727000,983811000,1004916000,862028000
COSMOFILMS.bo,1134400000,611100000,644300000,857400000
NEWMKTADV.bo,NaN,NaN,NaN,NaN
APOLLOHOSP.bo,4548000000,2360000000,1174180000,2209900000
NITINCAST.bo,13261000,23372000,8426000,11769000
SMIFS.bo,731481,4748761,24841293,7304398
EVERESTIND.bo,135232000,618575000,530608000,30189000
GREYCELLS.bo,-11767963,-28479697,-14576494,-7710352
MSRINDIA.bo,490000,4986905,17701064,9064000
NORTHPR.bo,NaN,NaN,NaN,NaN
JOYREALTY.bo,-8631159,-24845154,-31052144,1882337
AYMSYNTEX.bo,174056000,58615000,80005000,405387000
PANCARBON.bo,169548130,122982500,123041540,160880140
FINKURVE.bo,40573104,4504970,19732803,5914846
HBLEAS.bo,-130195,-3877372,2380353,988895
SHRICON.bo,NaN,NaN,NaN,NaN
STRLGUA.bo,-1801566,184958,-92343,-533258
SULABEN.bo,NaN,NaN,NaN,NaN
FRONTCAP.bo,NaN,NaN,NaN,NaN
NAVNETEDUL.bo,1972400000,1528300000,1273600000,1706100000
KEDIACN.bo,,641000,241000,506000
SATRAPROP.bo,NaN,NaN,NaN,NaN
TRANOCE.bo,NaN,NaN,NaN,NaN
AUSOMENT.bo,175119210,99699548,194578555,80322273
THAKRAL.bo,,,,8516000
RUCHINFRA.bo,NaN,NaN,NaN,NaN
VJTFEDU.bo,-43857000,-8761000,13516000,23195000
VOLLF.bo,NaN,NaN,NaN,NaN
NETLINK.bo,-29844000,-3148000,930000,23498000
ZLEENCON.bo,NaN,NaN,NaN,NaN
LANCORHOL.bo,NaN,NaN,NaN,NaN
INDINFO.bo,NaN,NaN,NaN,NaN
BANASFN.bo,17723604,-54739777,1187894,-51379546
VISAKAIND.bo,NaN,NaN,NaN,NaN
HATHWAYB.bo,36973000,220000,-123000,-8958000
PRESSMN.bo,53224000,65496000,83203000,68660000
GUFICBIO.bo,NaN,NaN,NaN,NaN
PHOTON.bo,-4854000,774000,-23241000,28088783
OSWALEA.bo,40056,795892,-5102134,760174
GOVINDRU.bo,,-1369000000,-367749000,-91120000
GRPLTD.bo,NaN,NaN,NaN,NaN
INDAG.bo,134542000,107456000,157669000,218729000
MMRUBBR-B.bo,2227551,4758428,3011249,3089180
PTL.bo,439357000,398534000,458339000,302901000
TVSSRICHAK.bo,823400000,1029400000,1161400000,1476200000
SEL.bo,6357000,-11562000,-17218000,43392000
BENARAS.bo,106120000,87229000,64829000,68169000
BHAGWOX.bo,NaN,NaN,NaN,NaN
BOMOXY-B1.bo,-197204000,68128000,13816000,62257000
CRAVATEX.bo,-85493000,106620000,-123372000,-138656000
BERGEPAINT.bo,6578100000,4943000000,4608300000,4736600000
CAPRIHANS.bo,NaN,NaN,NaN,NaN
GRAPHITE.bo,449600000,33955800000,10320000000,704600000
ITDCEM.bo,NaN,NaN,NaN,NaN
EMPIND.bo,341763000,438350000,466734000,340715000
GRAVISSHO.bo,-88235000,-18867000,-9402000,-43716000
GARFIBRES.bo,NaN,NaN,NaN,NaN
GARWAMAR.bo,790034,2179479,250287,-6145342
GOACARBON.bo,-277489000,-75144000,538485000,91067000
HARDCAS.bo,NaN,NaN,NaN,NaN
HEG.bo,676296000,30261566000,10993397000,-440843000
HINDCOMPOS.bo,104741000,175488000,230086000,232145000
ZHINDHSG.bo,16276000,11866000,11948965,14354891
HIL.bo,NaN,NaN,NaN,NaN
INDIANCARD.bo,-50624000,-205431000,-182256000,86731000
INTLCONV.bo,63672000,-57163000,-74354000,33005000
JAYSHREETEA.bo,-1021630000,-35255000,342224000,169884000
MODRNSH.bo,-4033027,-5285344,2073471,1375881
OSEASPR.bo,NaN,NaN,NaN,NaN
PAPERPROD.bo,,,,
PREMSYN.bo,NaN,NaN,NaN,NaN
RJSHAH.bo,62764691,27650791,3754000,46085663
SHAHCON.bo,-107883798,-10882098,-36765661,-37924448
SHALPAINTS.bo,-381844000,-817754000,-455549000,-96934000
SINNAR.bo,-2283527,-2078260,-1392524,39654
HINDMILL.bo,-61094000,-118083000,-105901000,-133643000
ZSOUTGAS.bo,NaN,NaN,NaN,NaN
TECHCON.bo,NaN,NaN,NaN,NaN
SUPREMEIND.bo,4674000000,4486300000,4317500000,4304000000
THACKER.bo,73457412,27959759,39767410,-348190
TRADWIN.bo,,12452000,3863000,4393000
VSTIND.bo,3040921000,2268443000,1818931000,1515266000
SWASTIVI.bo,14299000,25236914,20598733,12061656
MADHUSE.bo,-1760963,-1087631,-1522282,-1453495
YAMNINV.bo,1863000,1869566,1499459,1212551
ZMILGFIN.bo,,-2054407,-915299,-753659
JINDRILL.bo,-5906945000,682103000,-83264000,797524000
KUSUMEL.bo,-1903000,4587950,1544350,
JUMBFNL.bo,NaN,NaN,NaN,NaN
SAKTHIFIN.bo,111794000,119635000,119263000,167556000
DHFL.bo,-134558100000,-9659100000,12633200000,28063000000
WEIZFIN.bo,-231225,-5145,-364316,-376048
SATINDLTD.bo,26148000,133681000,69837000,208413000
TVOLCON.bo,NaN,NaN,NaN,NaN
SHIVTEX.bo,15470000,67029000,,102847000
VBDESAI.bo,5912457,4538479,776525,1381279
QUADRANT.bo,-465237494,-1277177548,-2999653334,3847114591
1STCUS.bo,NaN,NaN,NaN,NaN
KAMANWALA.bo,1172781,-3864290,1559719,-914460
BAJRFIN.bo,11293493,5111330,16988062,2540008
WSFIN.bo,-5245000,1119000,271882000,6322000
REMITR.bo,-653062,6928729,16752834,11607957
ANJANIFOODS.bo,4836000,127000,-1746000,-7233000
HIMALFD.bo,NaN,NaN,NaN,NaN
PARSHWANA.bo,7335000,4593000,-331000,1273000
SURYAKR.bo,-811258,-777008,-565602,-484819
MILLENNIUM.bo,-454040,329227,267862,130355
CANFINHOME.bo,3761235000,2967369000,2861923000,2352588000
MUNCAPM.bo,NaN,NaN,NaN,NaN
IVC.bo,-138624000,-150245000,152367000,61255965
SRTRANSFIN.bo,25122700000,25756800000,25489313000,12656341000
CHOLAFIN.bo,10537200000,11980600000,9193300000,7194296000
SAGARSYST.bo,NaN,NaN,NaN,NaN
IDINFO.bo,NaN,NaN,NaN,NaN
VLSFINANCE.bo,392457000,224747499,251589227,441863596
INDCEMCAP.bo,116000,1348000,7990000,5490000
ADMANUM.bo,18412940,-4990160,15466311,8649847
MEGLON.bo,-75000,-397867,-17000,-639048
MEHIF.bo,NaN,NaN,NaN,NaN
VIDEOIND.bo,,-74477450000,-66535520000,-21137248000
INTRGLB.bo,-32603350,2974639,-14418220,18672900
MCLTD.bo,NaN,NaN,NaN,NaN
SHRISTI.bo,-593128000,-140381000,21530000,27111000
CREST.bo,453034085,478529424,940133003,380833869
VAKRANGEE.bo,712801000,252263000,6804564000,5307952000
